	C1	C2	C3	C4	C5	P1	P2	P3	P4	P5
LOC643201	2.1731274334806563	2.2387868595871168	1.1763227726404628	1.3785116232537298	2.1984941536390834	2.950468414150123	2.572889668420581	2.2141248053528475	2.4672794804599825	1.726831217032493
LOC643339	0.056583528366367514	0.070389327891398	0.11103131238874395	0.0	0.13750352374993502	0.4222330006830478	0.0	0.12432813500220177	0.21412480535284734	0.18903382439001715
LOC643355	0.0	0.0	0.0	0.04264433740849372	0.0	0.0	0.0	0.0	0.0	0.0
LOC643387	0.0	0.0	0.0	0.12432813500220177	0.12432813500220177	0.0	0.0	0.08406426478847456	0.15055967657538138	0.0
LOC643401	1.613531652917927	0.9708536543404835	1.2868811477881617	1.0071955014042038	1.2265085298086797	1.0	1.1375035237499351	1.4222330006830475	1.1243281350022014	0.6229303509201767
LOC643406	6.49777201759007	6.057016965365539	6.079164742037307	5.950701690089008	6.421728238286778	6.3402061799117115	6.932746250996808	6.6959938131099	6.240123484034022	5.55028504908841
LOC643486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014355292977070054	0.0	0.0
LOC643529	0.6507645591169021	1.9671686075326276	1.1375035237499351	0.8953026213333066	1.0976107966264221	1.5260688116675876	0.8399595874895318	2.1795110502715103	2.18269229751619	1.9297909977185974
LOC643542	0.23878685958711648	0.21412480535284734	0.36737106564852945	0.08406426478847456	0.2016338611696504	0.0	0.12432813500220177	0.16349873228287956	0.04264433740849372	0.0
LOC643623	2.077242998932461	1.875780063068488	1.1890338243900171	1.144046369616707	1.956056652412403	1.9597701552114672	1.8559896973084806	2.4620523187964327	1.4854268271702418	1.2750070474998698
LOC643648	0.0	0.21412480535284734	0.16349873228287956	0.0	0.02856915219677092	0.11103131238874395	0.070389327891398	0.16349873228287956	0.15055967657538138	0.0
LOC643650	0.8073549220576041	0.21412480535284734	1.0772429989324606	0.0	0.3895668117627256	0.27500704749986976	0.5753123306874368	0.3785116232537299	0.15055967657538138	0.7484612330040358
LOC643669	0.5849625007211562	0.15055967657538138	0.11103131238874395	0.08406426478847456	0.23878685958711648	0.35614381022527536	0.15055967657538138	0.25096157353321874	0.28688114778816154	0.11103131238874395
LOC643707	0.8399595874895318	0.5655971758542251	0.6599245584023783	1.063502942306158	1.2265085298086797	0.9855004303048849	1.9597701552114672	1.996388746447621	1.0565835283663676	0.7136958148433591
LOC643711	0.0	0.0	0.11103131238874395	0.014355292977070054	0.014355292977070054	0.0	0.070389327891398	0.15055967657538138	0.056583528366367514	0.0
LOC643719	0.17632277264046287	0.070389327891398	0.02856915219677092	0.25096157353321874	0.0	0.2016338611696504	0.29865831556451516	0.18903382439001715	0.09761079662642233	0.056583528366367514
LOC643723	0.15055967657538138	0.21412480535284734	0.0	0.0	0.12432813500220177	0.0	0.2016338611696504	0.070389327891398	0.0	0.11103131238874395
LOC643733	0.46466826700344427	0.070389327891398	0.21412480535284734	0.15055967657538138	0.014355292977070054	0.0	0.2630344058337938	0.44360665147561457	0.23878685958711648	0.056583528366367514
LOC643770	0.7484612330040358	0.15055967657538138	0.34482849699744117	0.3334237337251918	0.6780719051126377	0.44360665147561457	0.8155754288625726	0.6415460290875237	0.5558161550616397	0.7484612330040358
LOC643802	0.070389327891398	1.1890338243900171	0.08406426478847456	0.0	0.41142624572646497	0.29865831556451516	0.25096157353321874	0.5655971758542251	0.04264433740849372	0.21412480535284734
LOC643837	4.189824558880018	3.753818443173543	3.6322682154995127	3.877744249949002	4.015247773698937	5.038260575175349	4.3008558712687615	4.424922088210688	4.6415460290875235	3.7015490569430707
LOC643923	0.070389327891398	0.0	0.0	0.12432813500220177	0.23878685958711648	0.0	0.0	0.13750352374993502	0.23878685958711648	0.0
LOC643955	0.0	0.0	0.0	0.0	0.02856915219677092	0.46466826700344427	0.0	0.09761079662642233	0.0	0.0
LOC643988	3.587364990936461	3.269033146455237	2.4776773275653072	2.948600847493356	3.4356285940520905	2.017921907997262	2.5310694927259543	2.855989697308481	2.8953026213333066	2.7506065048355923
LOC644100	0.0	0.04264433740849372	0.11103131238874395	0.22650852980867975	0.02856915219677092	0.0	0.08406426478847456	0.014355292977070054	0.0	0.0
LOC644145	0.0	0.0	0.0	0.0	0.02856915219677092	0.0	0.0	0.0	0.0	0.0
LOC644172	0.056583528366367514	0.21412480535284734	0.0	0.22650852980867975	0.12432813500220177	0.15055967657538138	0.08406426478847456	0.070389327891398	0.15055967657538138	0.02856915219677092
LOC644189	0.070389327891398	0.0	0.11103131238874395	0.18903382439001715	0.12432813500220177	0.3334237337251918	0.35614381022527536	0.3103401206121505	0.04264433740849372	0.0
LOC644242	3.1602748314085933	1.5993177936982261	2.776103988073164	2.0908534304511135	2.6507645591169022	1.7180875839605168	2.280956313831056	2.292781749227846	1.1826922975161902	0.925999418556223
LOC644246	0.17632277264046287	0.45417589318580215	0.16349873228287956	0.6690267655096306	0.5753123306874368	0.3334237337251918	0.25096157353321874	0.5849625007211562	0.6959938131099002	0.6415460290875237
