	HC02A	HC04A	HC06A	RSA03A	RSA04A	RSA-1A
PPAN	5.40741536136034	5.91946697269337	5.94811983017435	5.57571074066715	5.37219141524186	5.66561948037715
PPARA	8.9526728875497	8.90110208057754	8.99079470172934	8.74699555740785	9.0775999963937	9.19464892316753
PPARD	10.6685236385694	9.99673364212829	11.0825733722263	10.6292641062622	11.2187821296006	10.2651746636681
PPARG	8.97444729379293	5.53975949220802	9.71906410725522	8.62603878484773	9.58890154892299	5.22845889621214
PPARGC1A	7.14299687494088	6.48240644459635	5.35262573443525	5.36303525957165	4.72277737209359	7.41095090358693
PPARGC1B	5.23773737749723	6.23661992933774	6.71967444029524	5.73596480796982	5.72700011462763	5.49924284936875
PPAT	7.04350359091176	6.95916166082739	7.29135253800656	6.90208141024846	6.6147624595653	6.75836171469907
PPATP1	3.91913988698411	0.0	5.24842398041089	2.91399874908842	5.4118655076197	0.0
PPBP	2.92467386431012	1.85842555506275	2.26189579936271	6.07262677364442	4.84374807575264	1.07435283090471
PPCDC	7.23606918747907	7.57709501141488	7.40072948558606	7.70909438618369	7.31477092602626	7.85864898134664
PPCS	9.21293397041867	9.29005547493987	9.34041618439021	9.22787203509047	9.34685698658656	9.49357725908654
PPDPF	11.1126813035057	11.7607618641958	11.132218244038	11.7487600401097	11.9097632191824	12.0623971866332
PPDPFL	0.0	0.907177105483059	0.0	0.0	0.0	0.0
PPEF1	1.52793113248798	0.907177105483059	0.0	0.0	2.15847061327983	1.07435283090471
PPEF2	0.0	1.45982229981518	1.53511066935104	1.51990756854094	1.10755695246591	0.0
PPFIA1	11.4224003234725	11.0464585546239	10.9960593794928	11.2159067683333	11.9006414610661	11.9703790988151
PPFIA2	5.00366435898846	2.83341775138823	3.73743724184233	3.08251645664785	0.0	1.07435283090471
PPFIA2-AS1	2.25321483283842	0.0	0.962773549420808	1.51990756854094	0.0	1.07435283090471
PPFIA3	4.50225300128573	5.23900236104298	5.21194768197641	5.11349554974642	5.15559274977068	5.75695142141268
PPFIA4	7.06395873804247	4.90146014399266	7.48721316350678	7.63647263253623	8.48314898660915	6.07353394886216
PPFIBP1	9.32310649513303	8.66949735635552	8.498411473343	9.03845598885928	8.67062497988042	9.56060048162811
PPFIBP2	10.4164777786467	8.72427337268086	10.1902389877164	9.3023139806815	9.67701759451547	9.29710306656161
PPHLN1	9.46252540366786	9.1767859682486	9.54854067343614	9.41909218048257	9.36465677425019	9.4712752945087
PPIA	13.6631462837243	13.5295104717048	14.2165269550146	13.8059246937575	13.9187633527396	13.6697132143461
PPIAL4A	0.0	0.907177105483059	0.0	0.0	0.0	0.0
PPIAL4C	0.0	0.907177105483059	0.0	0.0	1.10755695246591	1.07435283090471
PPIAL4G	0.0	0.0	0.962773549420808	0.951485877153058	2.15847061327983	0.0
PPIAL4H	0.957439223542008	1.45982229981518	0.0	1.92660299877737	0.0	0.0
PPIAP11	4.37705854766086	4.46001760073768	5.17452516165475	4.22831109644946	4.95535539023344	4.7242615316799
PPIAP16	2.51331392522965	1.45982229981518	0.962773549420808	1.51990756854094	2.15847061327983	0.0
PPIAP19	0.957439223542008	2.64437186658867	0.962773549420808	0.0	0.0	1.07435283090471
PPIAP2	0.0	0.907177105483059	2.26189579936271	2.2435026002505	2.15847061327983	0.0
PPIAP20	0.0	0.907177105483059	0.0	0.0	0.0	0.0
PPIAP22	8.57558257254494	8.25976664567721	8.94707776966696	8.53453594501367	8.45967978209469	8.32946180284307
PPIAP24	0.0	0.0	0.0	0.0	1.72666074592923	0.0
PPIAP25	0.0	0.0	0.0	0.0	0.0	1.07435283090471
PPIAP29	6.04413928432441	5.71827864039523	6.15441196606964	5.36303525957165	6.98724906486551	5.31114717552297
PPIAP3	0.957439223542008	0.907177105483059	2.93420946486533	0.0	2.76001272995983	0.0
PPIAP30	2.25321483283842	2.17040248629421	1.53511066935104	1.92660299877737	2.15847061327983	2.4391201604074
PPIAP31	4.82344067729192	5.06129142214668	5.1361060177098	4.8115757353546	4.95535539023344	4.30729832226625
PPIAP32	0.0	0.0	0.0	0.951485877153058	0.0	0.0
PPIAP34	0.957439223542008	0.0	0.0	1.51990756854094	1.10755695246591	0.0
PPIAP35	0.957439223542008	0.0	0.0	0.0	1.72666074592923	0.0
PPIAP37	0.0	0.0	0.0	0.0	0.0	1.07435283090471
PPIAP4	1.52793113248798	1.85842555506275	1.94379380210906	0.0	2.98710739767197	1.68327177306147
PPIAP40	0.957439223542008	1.45982229981518	0.962773549420808	0.0	0.0	1.07435283090471
PPIAP41	2.51331392522965	2.17040248629421	2.26189579936271	2.2435026002505	1.10755695246591	1.07435283090471
PPIAP42	0.957439223542008	0.0	0.0	0.951485877153058	1.10755695246591	0.0
PPIAP45	2.73360603162449	1.45982229981518	0.0	0.0	0.0	0.0
PPIAP46	8.73076567334433	4.81437324892208	6.4332064754427	5.7610249218397	6.03714166710665	4.89482786571509
PPIAP47	0.0	0.0	0.0	0.0	1.10755695246591	0.0
PPIAP48	0.957439223542008	1.45982229981518	0.962773549420808	0.951485877153058	2.49036932429533	2.11013994903199
PPIAP51	2.51331392522965	1.45982229981518	3.92939331294606	1.51990756854094	2.49036932429533	1.07435283090471
PPIAP53	4.50225300128573	3.40994705039772	3.25421302788724	4.07687351319777	4.1015880878084	3.83484537966523
PPIAP54	0.0	0.0	1.53511066935104	0.0	1.10755695246591	0.0
PPIAP55	0.0	0.907177105483059	1.53511066935104	0.0	2.15847061327983	0.0
PPIAP6	0.0	0.907177105483059	0.962773549420808	0.0	1.10755695246591	0.0
PPIAP64	0.0	0.907177105483059	0.0	0.0	0.0	0.0
PPIAP69	0.0	0.0	0.0	0.0	1.10755695246591	0.0
PPIAP7	0.957439223542008	0.0	0.0	0.0	0.0	0.0
PPIAP70	0.0	0.907177105483059	0.0	0.951485877153058	2.15847061327983	0.0
PPIAP71	0.0	0.0	0.0	0.951485877153058	2.49036932429533	1.68327177306147
PPIAP72	3.72728667806547	0.0	4.01657234982718	3.71591795684791	5.33139535922051	2.4391201604074
PPIAP73	0.957439223542008	0.0	0.0	1.51990756854094	1.10755695246591	0.0
PPIAP77	0.957439223542008	0.907177105483059	0.962773549420808	2.50317491358933	1.10755695246591	0.0
PPIAP78	0.0	0.907177105483059	0.0	0.0	0.0	0.0
PPIAP8	0.957439223542008	0.907177105483059	0.0	1.51990756854094	1.10755695246591	1.07435283090471
PPIAP83	0.957439223542008	0.907177105483059	0.0	0.0	0.0	0.0
PPIAP84	0.0	0.907177105483059	0.0	0.0	0.0	1.68327177306147
PPIAP85	0.957439223542008	0.0	0.0	0.0	0.0	0.0
PPIAP90	1.9356785405249	0.907177105483059	2.52237382456651	2.2435026002505	1.72666074592923	2.11013994903199
PPIAP91	2.25321483283842	0.0	0.0	0.951485877153058	1.10755695246591	0.0
PPIB	12.1815597413749	12.4194875666457	12.5947865479701	12.2585799568822	11.9856706383016	12.8361291037322
PPIC	9.65683990660867	9.03231391013753	9.79500848823133	9.32349710755833	9.59752928275234	9.55424875791333
PPIC-AS1	1.52793113248798	1.85842555506275	1.94379380210906	1.51990756854094	0.0	0.0
PPID	8.65188540678633	8.3592632112034	8.63899093090765	8.74385633371057	8.49704941034049	8.36860082717793
PPIE	9.75445963726854	9.59610369333912	9.13901052505123	9.06133335848533	9.00487543784867	9.51117388512654
PPIEL	7.51395642071862	8.18796384778593	7.60441886561928	7.52385377725115	7.64115847033442	7.13265839957914
PPIF	10.033902489768	10.6676141321067	10.6516762776434	10.2947498298357	10.6211347127379	10.5101850025088
PPIG	9.86932418878994	9.58463602065778	9.43246204776328	10.3075637060886	10.5814554853335	9.57948956927683
PPIH	7.0017021160808	7.40148968469791	7.60441886561928	7.26822471733938	7.1249126069202	7.0265338161315
PPIHP1	0.0	0.0	0.0	0.0	1.10755695246591	1.07435283090471
PPIL1	8.16180503119312	8.34767965240342	8.47551432310354	8.53816472189395	8.91454496310703	8.71455317454893
PPIL1P1	0.957439223542008	0.907177105483059	0.0	0.951485877153058	0.0	0.0
PPIL2	9.88377927777428	10.0236745399491	9.86274929959217	9.72157539030225	9.68715795184856	9.70329845593242
PPIL3	8.76864531620182	8.79421580625537	8.91623502101157	8.62944481671148	9.07141964738764	8.61634719826306
PPIL4	8.82665868808083	8.25976664567721	8.63555228696962	8.66970205574916	8.82920945809717	8.54125599519361
PPIL6	5.16385378962011	5.09862804323025	3.92939331294606	5.51807689766056	4.72277737209359	5.42692003371003
PPIP5K1	7.49147961448438	7.45285161586401	7.12476012272465	7.83243942561472	6.79059511895311	7.4661260837223
PPIP5K2	10.0429471293092	9.54967571935577	9.28003035939183	9.54346297233917	10.1307768760157	10.1135898423086
PPL	7.92515699251347	8.14845260979771	7.44068400871134	8.44845103186029	5.84763163440447	8.06335363687253
PPM1A	9.61759495151814	9.20487829573672	9.03583674014499	9.39727994268783	9.15562426400315	9.46677323041351
PPM1AP1	0.957439223542008	1.45982229981518	0.962773549420808	1.92660299877737	1.72666074592923	2.7068368987323
PPM1B	8.34847019210724	8.3934660939897	8.57580535986267	8.49773715296799	8.0955755745707	8.66038350901028
PPM1D	8.00666791659512	7.88554493151387	7.83777168322399	8.06151194822994	7.51931468673227	8.16133613272931
PPM1E	3.38108958168133	1.45982229981518	3.10306559890351	2.2435026002505	2.76001272995983	2.11013994903199
PPM1F	9.65346936533006	9.95916597867129	9.63201279745158	9.59489375857883	9.36718176793513	9.70902795810061
PPM1F-AS1	6.75984884296075	7.20150831348719	7.22883185992959	6.89077237873717	7.07635938411295	6.91197844198295
PPM1G	10.0773119167434	10.2757193999113	10.7447828264379	10.3659014671536	9.96398130222549	10.007549901985
PPM1H	10.6381510860182	10.8449270074457	9.40646877330637	9.9498667606049	11.286377113041	11.7402736628413
PPM1J	4.87065082646487	4.67301515323746	5.1361060177098	4.76278329296388	5.4118655076197	3.71847667276106
PPM1K	9.74815318911254	9.15035991903347	8.94984923308289	9.38322573277073	9.28677583637233	9.80666849607229
PPM1K-DT	1.52793113248798	2.42676444430612	2.26189579936271	1.92660299877737	2.15847061327983	1.68327177306147
PPM1L	9.01965472586443	9.29810240586803	8.60774403426217	8.1352424895608	8.10165351957529	8.73341691953418
PPM1M	8.69186457650494	8.98574304239198	9.08708751091983	9.15174958862082	8.88313267961841	8.42538773808013
PPM1N	6.14359021493574	3.9074635584699	8.59363628652994	6.6165016690837	7.1008402403616	3.71847667276106
PPME1	10.0221897214586	10.1061945042836	11.105746639085	10.1913838617495	10.8092949092765	9.92133644857691
PPOX	8.38144169892166	8.81959406052555	8.43256841809525	8.51625387406215	8.51992323794027	8.43002060952556
PPP1CA	10.6593107905692	11.0302459145284	11.1175033306367	10.9761412380169	10.6358683970613	10.5318979614954
PPP1CB	11.2924547551078	11.0058872380491	11.3072140617276	11.3144198612063	11.7869013118653	11.3653812730782
PPP1CC	10.2071272083249	10.0596196999299	10.503927584491	10.2654955834949	10.2172896005716	10.2959559427485
PPP1R10	10.1592106621606	10.2665213908283	10.1713653681755	10.0800364137353	10.1543588942356	10.2755082340954
PPP1R10P1	0.0	0.907177105483059	0.0	0.0	0.0	0.0
PPP1R11	10.4967254213785	10.6146331029005	10.7263127748617	10.6645545627562	10.8277455278465	10.8191685930473
PPP1R12A	9.95395889241221	9.64424386382884	9.72877867679381	9.99809186936496	10.0961878065648	9.85742328854028
PPP1R12A-AS1	2.92467386431012	3.72848801317765	3.83660548602917	3.71591795684791	4.65826253539438	4.30729832226625
PPP1R12B	9.30388627163935	8.75090072241221	9.01481554511402	8.79631580489439	8.73460137723254	8.82420424592537
PPP1R12C	10.9394589807052	11.1567757110627	11.1162702861642	10.9874666314946	10.8065068511664	10.4623652408448
PPP1R13B	8.47987359545101	8.76838312076408	7.98013458651894	8.49026340364062	7.1249126069202	8.73716025009843
PPP1R13L	9.74973238747358	7.66060673789276	9.62335888949958	9.72635479461087	10.0276135891874	7.8238675271777
PPP1R14A	9.85618960682754	9.13920458577884	9.17261591577384	10.1313889157436	9.2894407536207	6.04964944053125
PPP1R14B	10.5922390739341	10.5360103588428	11.2128813373183	10.8172156719348	10.7783258582366	10.0682461369298
PPP1R14B-AS1	2.73360603162449	3.52412246562331	4.62797637545627	3.71591795684791	3.893134376079	2.93256456353744
PPP1R14BP2	2.92467386431012	2.42676444430612	2.52237382456651	1.92660299877737	2.15847061327983	1.68327177306147
PPP1R14BP3	7.12363956980874	7.1755353151672	7.89065506546404	7.43321704741727	7.50103697249634	7.12124500546005
PPP1R14BP4	0.957439223542008	0.0	0.0	0.0	0.0	0.0
PPP1R14C	4.77463322614799	3.72848801317765	4.32056165924876	5.63113035692757	3.77640397382505	6.41005392253934
PPP1R14D	0.0	1.45982229981518	1.94379380210906	1.51990756854094	1.10755695246591	1.07435283090471
PPP1R15A	10.9511739209052	10.4698736831373	10.980557640164	10.7247070352786	11.7864297451817	11.2858294372223
PPP1R15B	10.0506548007685	9.6074809303374	10.1890665926052	9.77790904626483	10.1307768760157	9.77969823340506
PPP1R16A	8.06871515251548	8.12149751810224	8.45615178868732	8.50517238467381	8.38190491104999	7.96462897208358
PPP1R16B	7.97461403629882	8.52270327946139	7.84969220630253	7.77208469715912	5.84763163440447	8.38777923158818
PPP1R18	11.0319168939468	11.4009594495464	11.521707456725	11.4645134464806	11.2361527726674	11.3988517568124
PPP1R1A	3.72728667806547	3.9892599049432	5.1361060177098	4.54922071404515	7.1008402403616	2.4391201604074
PPP1R1B	2.25321483283842	3.40994705039772	2.52237382456651	3.60956120558842	0.0	0.0
PPP1R1C	4.31013656141799	2.17040248629421	4.01657234982718	3.23339272576204	3.64939065030732	3.59189150147646
PPP1R2	9.72425540308078	9.55304201122126	9.52828691614296	9.75937450024594	9.79985507865331	9.9841139048499
PPP1R21	8.96632035501172	9.11663176729468	9.13170638619927	8.97828820246999	9.32104160917941	9.25594687580404
PPP1R21-DT	1.9356785405249	0.0	2.26189579936271	2.50317491358933	2.76001272995983	2.7068368987323
PPP1R26	8.37736123464957	8.03265726221027	7.69970168112077	8.2503249420253	7.83602811446577	7.97734538264981
PPP1R26-AS1	6.43811423109886	5.96060595267895	5.38575171533723	6.31187587263778	5.05894525221346	6.41005392253934
PPP1R26P1	2.25321483283842	1.85842555506275	1.53511066935104	1.92660299877737	1.10755695246591	2.4391201604074
PPP1R27	2.51331392522965	1.45982229981518	0.962773549420808	1.92660299877737	1.72666074592923	0.0
PPP1R2B	2.25321483283842	2.42676444430612	2.74293748242366	1.51990756854094	2.15847061327983	3.12770602381717
PPP1R2C	0.957439223542008	0.907177105483059	0.0	0.0	0.0	0.0
PPP1R2P1	0.957439223542008	0.0	0.962773549420808	0.951485877153058	0.0	0.0
PPP1R2P10	0.0	0.0	0.962773549420808	0.0	0.0	0.0
PPP1R2P6	0.957439223542008	1.85842555506275	0.0	0.951485877153058	1.72666074592923	1.07435283090471
PPP1R32	6.70880254941223	6.97931947297212	6.31780013586746	6.76014493195394	6.58035604163863	6.07353394886216
PPP1R35	7.41392242528048	7.62905631850488	7.21045961264122	7.44099142988017	7.18339278755413	6.81613249009248
PPP1R35-AS1	2.73360603162449	4.06666642830611	1.94379380210906	3.08251645664785	2.98710739767197	2.11013994903199
PPP1R36	5.84578113309576	5.85547165855257	5.1361060177098	5.51807689766056	5.75811672168474	6.2723709356378
PPP1R37	8.94992783326418	9.18331753445242	8.91623502101157	9.00999294951403	8.82554189147856	8.89962879419456
PPP1R3B	9.87656983730943	8.88249128666812	9.62509382886272	9.55246217541644	9.34429613706031	8.98711043120163
PPP1R3C	7.1138626407004	7.94312589049453	6.95857510194283	7.98912183568535	9.29475586568256	9.22695518117853
PPP1R3D	7.85646107625731	7.79746191536337	7.67980703407474	7.47167666696423	7.69038352008262	8.18345494138456
PPP1R3E	7.83876354272912	8.10324353609606	7.56157477416866	7.91848613128058	7.64948016823405	7.42029455333055
PPP1R3F	5.9810023719427	6.42477302186442	5.92577061853057	6.13146375496917	6.11131228486078	5.94994920194328
PPP1R3G	8.40568505305251	8.41951881805258	7.12476012272465	7.79653040470238	6.54510898603304	8.1445215984667
PPP1R42	2.92467386431012	1.45982229981518	1.53511066935104	1.51990756854094	0.0	2.11013994903199
PPP1R7	9.76854915309895	10.2175107582056	9.94144407012646	9.84390174509881	10.2816106254269	10.3433883710379
PPP1R8	9.02227038130345	9.20915204941592	9.30405567731013	9.19376798768718	9.17304601624883	9.19736891498504
PPP1R8P1	0.0	0.907177105483059	0.0	0.0	1.72666074592923	0.0
PPP1R9A	6.43811423109886	5.98074373491631	4.62797637545627	6.65711664183645	3.18326912977685	6.89866988575127
PPP1R9A-AS1	0.957439223542008	0.0	0.0	0.0	0.0	0.0
PPP1R9B	10.0697457252807	10.4564543522125	10.3891615884251	10.456899068477	10.1143377036983	10.1150290770577
PPP2CA	10.9065666335418	10.6226653100954	10.8961431516327	10.8562581731585	11.2347707920351	11.1893895605503
PPP2CB	10.5922390739341	10.2458689547167	10.6525271472433	10.4288296366811	10.7915455205563	10.5134628522169
PPP2R1A	11.9033557728277	12.1186220158749	12.0929365816654	12.100670751468	11.9536866580152	12.0424919531944
PPP2R1B	9.40355641627901	9.29609487704423	8.84656164044553	8.89866282273894	9.17880682696123	10.2284129135099
PPP2R2A	9.57369057006076	9.4894573723217	9.56309411221137	9.53076902960052	9.7619802292803	9.51335844877396
PPP2R2B	3.24439091492229	2.83341775138823	2.26189579936271	2.72316103421608	2.49036932429533	4.30729832226625
PPP2R2C	4.0884486896627	1.85842555506275	2.52237382456651	4.15457841588732	2.49036932429533	3.71847667276106
PPP2R2D	8.94442200556328	9.17896644425628	9.20545630566949	9.21659335927683	9.02420331879657	8.87265571771479
PPP2R2DP1	0.957439223542008	1.45982229981518	0.962773549420808	0.951485877153058	0.0	1.07435283090471
PPP2R3A	8.62115676915818	7.38647261105772	7.59736595949236	8.09145783146257	8.59939029914923	8.02099035245271
PPP2R3B	8.24477802316748	8.07542206492493	8.02813043274261	7.91290662762045	8.08334232343299	7.42957807789131
PPP2R3C	8.19927222665147	8.17053675044019	7.9472266815442	8.32784514650093	8.39185917285249	8.51096473909473
PPP2R5A	10.0326057571009	9.6661711141875	9.59531230134993	10.0370835129252	9.01778941961074	9.89141443945212
PPP2R5B	8.55766341276622	8.92468280214987	9.05655603360184	8.98362094868001	8.9076233240671	8.80293062897311
PPP2R5C	10.1059535289743	9.88497456985516	10.0552006772193	10.0511204669632	10.1203372803496	10.0214309104034
PPP2R5CP	2.92467386431012	2.17040248629421	2.26189579936271	2.72316103421608	2.98710739767197	1.68327177306147
PPP2R5D	8.95814737637329	9.12796232368174	8.98540198406257	8.66970205574916	8.5424400556299	8.57929009674368
PPP2R5E	9.72906673397131	9.07742834055132	9.44233607008938	9.64623632437852	9.51340470999704	9.53931840516048
PPP3CA	9.77941331918531	9.25120737967401	9.76699573435271	9.50132791137366	9.84221634037628	9.1809715059218
PPP3CB	9.71942797288654	9.68623797450637	9.78107010054397	9.81128269793074	9.84221634037628	9.88805113745008
PPP3CB-AS1	6.51441525295183	6.46821249511794	6.09556127124989	6.41020038596823	6.84956950047826	6.60292329803238
PPP3CC	8.92218613618362	8.94788428918217	9.01746000613318	8.92384769470473	9.35705516906966	9.28947518131213
PPP3R1	8.665335270924	8.64446853547425	8.99348352021665	8.92384769470473	8.94866363094917	8.80293062897311
PPP3R2	0.0	0.0	0.962773549420808	0.0	0.0	0.0
PPP4C	10.2744994060621	10.3977532311746	10.6685990478575	10.6232975141654	10.4254438840406	10.1769746962638
PPP4R1	10.3346624115626	9.77971692112413	10.2521739416022	10.2423249478248	10.0163971319418	9.86428588962537
PPP4R1-AS1	2.25321483283842	0.0	0.962773549420808	1.51990756854094	0.0	0.0
PPP4R1L	7.64192506891912	7.83666154913625	7.41684431805625	7.23283475902503	7.84330102654876	7.03871836613144
PPP4R2	9.43922624009639	8.85548093774084	9.24661012883764	9.38926573791881	9.34429613706031	9.47352106907702
PPP4R3A	9.92629534759007	9.53613145082617	9.71418218149876	9.84683086553671	10.0115632545938	9.71473479616934
PPP4R3B	10.3005913534054	9.8607302466242	9.93166355784477	10.1658090746025	10.2395095770849	9.86770498737279
PPP4R4	2.73360603162449	0.0	4.45148628667382	4.49049682114516	4.78453028443211	1.68327177306147
PPP5C	9.45092285582801	9.96423188284641	9.69117885162807	9.43085221489151	9.35196508897621	9.29456491667737
PPP5D1	4.6717667058193	5.27206101793658	4.45148628667382	5.18930305563361	4.90063071083208	4.94747847114041
PPP6C	9.76699042920596	9.72704421167936	9.83453461628418	9.8172685532432	9.96564845264393	10.0503038778988
PPP6R1	10.2723036259283	10.6776724209199	10.3983212408266	10.3011709943648	10.1113285331928	10.5659729777626
PPP6R2	10.1364540250659	10.4024262575485	10.4284401039796	10.2165131679215	10.033984056646	10.0578069555881
PPP6R3	10.4872902222899	10.2582958594558	10.350882066545	10.2807384808194	10.2144878854594	10.2482231292167
PPRC1	9.40756356152932	9.56476255929406	9.92040403152171	9.61736688405948	9.27875142122139	9.28692356415667
PPT1	10.7169583539498	10.878856097871	11.4154388155961	11.3437453157262	11.3604822159475	11.0245707825611
PPT2	7.07407857151948	7.28485569245177	7.36794954950613	7.1593388908853	7.02611504660019	6.91197844198295
PPT2-EGFL8	4.31013656141799	4.27670660760766	4.62797637545627	4.71228273586226	4.95535539023344	4.46007200824533
PPTC7	8.99323398832431	8.33990528523327	8.96362724722757	8.54539500778113	8.94528784561187	9.15881429532651
PPWD1	9.07108749212258	8.4666886058751	8.66957538279036	8.66307004314945	9.04643003955866	8.39253426027648
PPY	0.957439223542008	0.907177105483059	0.962773549420808	0.0	1.10755695246591	0.0
PPY2P	0.0	0.0	1.53511066935104	0.951485877153058	1.10755695246591	0.0
PQBP1	8.05345171936161	8.58322473042859	8.46780046517915	8.28096856804155	8.12571243232274	8.11029294013712
PRADC1	7.87972506476554	8.38970557125556	8.47166254972963	7.99441475976557	8.44541278729622	8.34916403677501
PRADC1P1	0.957439223542008	1.85842555506275	1.53511066935104	1.51990756854094	2.49036932429533	0.0
PRAF2	8.30186769980014	8.65703722228664	8.71263879571341	8.47519874120573	8.76937927870471	9.07846919232446
PRAG1	7.9026198584267	7.83666154913625	7.56157477416866	8.24589365984482	7.40600469660446	7.72930432502073
PRAL	3.72728667806547	3.52412246562331	3.83660548602917	4.22831109644946	3.51010618375878	4.04272149546497
PRAM1	5.95932742145459	5.06129142214668	3.83660548602917	6.48730981304311	5.81840613685317	4.30729832226625
PRAME	6.65588364521968	7.66683486133814	3.39101608485939	7.94606449361822	3.18326912977685	6.83022082353278
PRAMEF12	0.0	0.0	0.962773549420808	0.0	0.0	0.0
PRAMEF2	0.0	1.45982229981518	1.53511066935104	0.0	0.0	0.0
PRAMEF30P	0.0	0.0	0.0	0.951485877153058	0.0	0.0
PRAMENP	0.0	0.0	0.962773549420808	0.951485877153058	1.10755695246591	0.0
PRANCR	4.37705854766086	5.20516838017338	5.05605509877972	4.36535176510608	4.65826253539438	4.7242615316799
PRAP1	0.0	0.0	0.0	0.0	0.0	1.07435283090471
PRB2	0.957439223542008	0.0	0.0	0.0	1.10755695246591	0.0
PRB3	2.92467386431012	3.0005371593483	0.0	0.951485877153058	1.72666074592923	1.07435283090471
PRC1	2.73360603162449	1.85842555506275	2.93420946486533	2.50317491358933	1.72666074592923	2.11013994903199
PRC1-AS1	2.25321483283842	1.45982229981518	3.10306559890351	3.49473524316921	3.35592339260063	1.68327177306147
PRCC	9.53024688669826	10.034552435371	10.0983052170928	9.88295174885416	9.64199730252935	9.44862315373624
PRCD	3.62085856221639	3.15029184304949	1.94379380210906	3.60956120558842	1.72666074592923	3.71847667276106
PRCP	11.3498077340046	11.2025077940794	11.4987068646893	11.486748709453	13.2042749333536	11.6562720026777
PRDM1	11.8829933299602	12.011666231177	11.2865342276599	11.8853710008204	11.5826151916817	12.1506517735401
PRDM10	7.36530451349708	7.02851517357508	7.47956176996024	7.05174987326869	7.1249126069202	6.88523741695264
PRDM11	6.95865322817337	7.83666154913625	6.44896454610803	6.87937399686324	6.27084835511096	7.14398220874641
PRDM15	7.12363956980874	7.43106287376717	7.19185037964145	6.74766164217062	6.72910685996139	6.61924275026274
PRDM16	2.73360603162449	2.83341775138823	5.24842398041089	0.0	1.72666074592923	1.07435283090471
PRDM16-DT	0.0	1.45982229981518	0.962773549420808	0.0	0.0	0.0
PRDM2	10.1769262609919	9.81519566441495	9.9302609133544	9.87866469120567	9.79985507865331	9.98883165991692
PRDM4	9.37314271332824	9.23662705414711	9.27340796119523	9.28514064677201	9.27606666707198	9.27667172556934
PRDM5	6.10462858804956	6.23661992933774	6.3005332454694	5.99024800312229	6.13521198485166	5.87037499468066
PRDM6	6.92550204673052	6.28600823033169	6.8793817704845	6.89077237873717	5.90436432184087	6.78753625216716
PRDM7	0.957439223542008	0.907177105483059	0.0	0.0	0.0	1.07435283090471
PRDM8	7.80877649972723	7.33264661927949	7.7258081797434	7.31127523439797	5.10807816304702	7.05080087048623
PRDM9	0.0	0.0	1.53511066935104	0.951485877153058	0.0	0.0
PRDX1	11.1273338951808	10.3808038863102	11.4491290327691	11.4051443307197	11.5102109365161	10.6928271010856
PRDX1P1	0.0	0.0	0.962773549420808	0.0	0.0	1.68327177306147
PRDX2	9.97436391531258	10.091221991536	10.0461640658504	10.1181151245729	10.166006910854	9.92462312936211
PRDX2P3	0.957439223542008	0.0	0.0	0.0	0.0	1.07435283090471
PRDX2P4	1.52793113248798	1.45982229981518	0.962773549420808	0.0	0.0	0.0
PRDX3	10.4787454602853	10.5470256647958	10.7606537504374	10.4881896282127	11.0027677058202	10.7448847044132
PRDX3P1	2.51331392522965	3.15029184304949	3.73743724184233	2.72316103421608	1.72666074592923	3.12770602381717
PRDX3P2	1.52793113248798	3.72848801317765	3.39101608485939	2.72316103421608	2.15847061327983	3.29956967394287
PRDX3P4	2.51331392522965	2.17040248629421	1.53511066935104	2.2435026002505	0.0	2.11013994903199
PRDX4	10.4711073955621	10.3059626776393	10.6276458760361	10.5825840445911	11.0372650464073	10.53727552241
PRDX5	11.4772869803809	11.7472329878641	11.8961238676153	11.7934735998387	11.7024371481127	11.5749405066517
PRDX6	11.4327597307424	11.3442851736921	12.3786170293538	11.496107560963	12.167239785233	11.18459974184
PRDX6-AS1	5.53011076871075	4.72168979847086	6.11544610477918	5.03348268607978	6.06229128354377	4.7242615316799
PREB	9.88952100250109	10.1390451418243	10.1352977271097	10.0151177862266	9.49735845036713	9.7185268519988
PRECSIT	6.80915053882079	6.93871820119196	7.28258518946167	7.19655479102526	6.37488500683706	7.58721092428458
PRELID1	8.6417150771889	9.10061798604626	9.23983216606277	9.02300034875526	9.14683385407541	9.01513059063173
PRELID1P1	0.957439223542008	1.45982229981518	0.962773549420808	0.951485877153058	2.15847061327983	2.4391201604074
PRELID1P3	0.0	0.907177105483059	0.0	0.0	0.0	0.0
PRELID1P4	0.957439223542008	1.85842555506275	3.10306559890351	1.51990756854094	3.18326912977685	2.7068368987323
PRELID1P5	1.9356785405249	0.0	3.51596298472128	0.0	2.15847061327983	2.11013994903199
PRELID1P6	5.79773628328539	5.20516838017338	7.44068400871134	5.11349554974642	6.24910946049763	6.37203821768266
PRELID2	4.1661916707944	3.52412246562331	4.01657234982718	4.65995011725341	5.05894525221346	5.27039536616577
PRELID2P1	2.51331392522965	0.0	2.26189579936271	1.92660299877737	3.35592339260063	0.0
PRELID3A	5.79773628328539	6.4099975956115	6.22932177586873	6.44154042980543	6.63166277616273	5.38935197459398
PRELID3B	9.60717910929576	9.10061798604626	9.47348633356454	9.47695655912974	9.7772496935374	9.35428101452025
PRELID3BP11	0.0	0.907177105483059	1.53511066935104	1.51990756854094	0.0	0.0
PRELID3BP4	2.25321483283842	0.0	0.0	0.951485877153058	1.10755695246591	0.0
