	decidua_induced abortion_rep1	decidua_induced abortion_rep2	decidua_induced abortion_rep3	decidua_recurrent spontaneous abortion_rep1	decidua_recurrent spontaneous abortion_rep2	decidua_recurrent spontaneous abortion_rep3
ZBTB25	0.0	0.0	0.0	0.0	0.0	0.0
ZBTB26	0.18757647277675293	0.3045005282045446	1.3836794122492295	1.0553136754766208	1.2381876499374878	1.5626551744198984
ZBTB3	1.0067647818784227	1.048201303823015	1.5620689850589704	0.9861800855770362	1.106247803111765	1.0562644355236421
ZBTB32	0.4208305364327578	0.3742326871528656	0.34429448741538504	0.14580264635028992	0.3843007365228097	0.2669184382119881
ZBTB33	1.195517687710614	1.2787817276820739	1.9024440968755414	1.606105796960265	1.7716616582482863	1.7280467529024794
ZBTB34	0.6602897514282212	0.8620244213468466	1.2616090405909406	1.2337101658898133	2.1350816991056254	1.3302141772493017
ZBTB37	0.6178598396760889	0.0	0.0	0.33306072430664596	0.0	0.0
ZBTB38	2.0904605304182984	1.8519948407217561	3.6528765148096225	3.8173674378386466	3.9877574288862534	3.04816118867605
ZBTB39	0.34084821616961736	0.5245451626125472	1.126721816049633	0.7653896209156678	0.766098136053534	0.7302304006209154
ZBTB4	4.559675350517274	3.8454097595948413	4.5581329109110955	4.671565126171053	4.892420170973371	4.383883970247947
ZBTB40	1.3942562008044963	2.4848470564331406	2.6404288952295207	2.5988915881543426	2.656475776821473	2.4124807631930905
ZBTB41	0.9562180170083519	1.0242629349117074	1.4681453593606253	1.207730461242294	1.847772469869728	1.5466895363489466
ZBTB42	1.2219513014207528	1.3667054830319536	2.1252080429494846	1.3977646354889448	1.4499786063875866	1.5380911320596162
ZBTB43	1.603435258685425	1.6269343575204156	1.9169695606469606	2.3009846906453517	2.4593319380818315	2.3586156879624887
ZBTB44	1.567082971268288	1.4463832873439284	2.272763761622124	2.548234386601498	2.7810742939832345	2.358556615013115
ZBTB45	3.000640053922931	3.367013143413638	3.095554840250389	2.534387865682372	3.0200096328462203	2.9226431499029264
ZBTB46	1.6813907916887296	0.0	1.8246945456753791	1.9413204450991874	1.952493856913808	1.9911109170802634
ZBTB47	2.974092399742187	2.83848793298525	3.5898833071786336	3.1976200997673554	3.315473486797011	3.590721770009841
ZBTB48	3.4439540233476955	4.473416775850861	3.5927320948670736	3.1326097429799464	3.698185133577728	3.6446523377206725
ZBTB49	1.0091966597094864	1.6430480542527555	1.9126920147341937	1.6065464584908176	1.9308508566408216	2.309813557186163
ZBTB5	1.193241869562809	1.297572953812016	2.018758784567926	1.9349391521480257	2.3489745419630945	2.047608183642109
ZBTB6	1.3215298560965953	1.0787942583537418	1.9674231783136704	1.6178626600132147	1.579629109851264	1.7106003787194983
ZBTB7A	2.6025138913061157	3.0422871211149176	2.9675190918844225	2.849268722678109	2.8672876368165268	3.017738442518393
ZBTB7B	2.5860705457914137	3.9256386997042654	4.124501843556992	3.714762047412386	4.010430757401161	3.720212787181119
ZBTB7C	0.948624020129155	1.8127816023631262	2.4861376945624585	1.2138325056278594	1.6149218163848595	1.4077443060791686
ZBTB8A	0.965637283860825	1.0120680233090904	1.3003990553176639	1.27180811289981	1.4420570439935068	1.4594473570428066
ZBTB8B	0.02959833179959573	0.0	0.018561966370980846	0.03459197861686308	0.008000228983041537	0.06803719257921301
ZBTB8OS	5.144980391761412	4.901542724282934	4.3149792371834215	4.930609617922412	0.0	4.911408766753632
ZBTB9	0.0	0.0	0.0	0.0	0.0	0.0
ZC2HC1A	1.7927887328715388	1.844417792884966	2.273315957405061	2.645199002280286	2.9184892804119564	2.4262728069310175
ZC2HC1B	0.7074903354320763	0.39428144814471827	0.29369536302946914	0.0	0.3229157143290485	0.0
ZC2HC1C	1.1130670143143726	1.6395887404258187	1.3266063749594617	1.412781525338476	1.5766092049016973	1.434748308237999
ZC3H10	2.0703103209996647	2.5618466593024727	2.8243157310723714	4.755688776852708	2.625976465563734	4.844335433002883
ZC3H11A	6.917109476129383	3.8900380495671087	4.900108439249098	4.6353306897337205	4.784001360102201	5.005063080013454
ZC3H12A	2.7894287890186784	3.077894115972878	2.967989344996086	4.58402444404312	4.558157406964087	3.27872672638996
ZC3H12B	0.08381462972932907	0.14932440889544968	0.2156947472478012	0.12206066104777642	0.12809513231314631	0.17050068219042458
ZC3H12C	0.9291281902848788	0.5716389523797984	1.2513070515651505	1.1515471297660729	0.916347464899839	1.0907992437042806
ZC3H12D	0.24068800765091466	0.2744262756714886	0.295619593407893	0.2957430046995318	0.34331571429487734	0.3402113082187138
ZC3H13	2.3240242499411154	2.565909076199379	3.2347772027113373	2.677415780534105	3.2529318097740134	2.9475333816028866
ZC3H14	3.124923620133819	2.952512494193416	3.6392668986667713	3.2858416190463804	3.4968969078338223	3.1797737688235235
ZC3H15	3.2606836037508122	4.074899280819177	4.802120821825902	4.765359702890091	4.531562370929456	4.68504869782778
ZC3H18	2.855166488661189	3.3340519135342084	3.6546303006950946	3.267270605449313	3.9255437586984936	3.258820396876412
ZC3H3	3.3637570091654863	2.6227195521541775	2.3498153418274454	2.6846257669911147	3.069925529942448	2.90171648015944
ZC3H4	1.7978970063376964	2.154984945820984	2.6472730588148226	2.1393548869314434	2.5135387504037636	2.2300338895849983
ZC3H6	0.5001962998588695	0.3604710348359167	0.7075645461857991	0.5369918388523794	0.9168366044892087	0.7689888330678167
ZC3H7A	3.6509827846956138	3.788215870897127	4.119505585360068	4.531393937824872	4.109067978600243	4.485053223833921
ZC3H7B	3.447540847591735	4.357671637783095	4.776372493914036	4.999025852035462	4.718087583960517	4.271440616933557
ZC3H8	1.8970932438082089	3.0755873943525334	2.204469418436284	2.325677112024909	1.9135883651128902	2.5593988120539017
ZC3HAV1	3.5813391945282826	3.7468394367262507	4.296112294000204	3.1684847937672522	3.9885574513628215	3.686119493324959
ZC3HAV1L	0.3929636054229715	0.49603686693703997	0.7110957425167334	0.6957925342060198	1.6909623334490285	1.5168169818691697
ZC3HC1	2.736412214500691	3.0124345878074448	3.2562226553520803	2.8724604067497697	2.9013206724270515	3.2896839922036585
ZC4H2	0.9499741177783191	1.3111775713995084	1.6405052486834415	1.3525325566728965	1.3773458987300937	1.284857591177278
ZCCHC10	2.015201378307216	2.0580878631351953	2.8457248774943626	2.5670805367898653	2.800017710125872	2.9009440715876136
ZCCHC11	2.802993458014931	2.8001482088083733	3.509252452239373	2.858589783464741	3.4340930803395566	3.189631659633875
ZCCHC12	0.05607114192756305	0.04394861630026561	0.13723935521919128	0.9697918523496142	0.8688131733692577	0.3841968325908602
ZCCHC13	0.0	0.0	0.0	0.0	0.0	0.035895955251726744
ZCCHC14	0.9409500105172425	1.651591344797654	1.9714460681556232	2.0650276655205033	2.786813795192263	1.9292153195016175
ZCCHC16	0.0008621998322227122	0.0035416494117743217	0.0	0.0	0.0015700959463406689	0.0
ZCCHC17	4.17680944053293	4.4705173427001315	4.696244259259455	4.997883999069713	4.5228592551916975	5.9113728117071656
ZCCHC18	0.26677574854617814	0.48905681760279185	0.6269605154030117	0.5389880355491353	1.127488012499943	0.9281451597402781
ZCCHC2	1.185600177022879	1.51630264848552	2.709072229575919	2.520663620445219	3.152254821767028	2.0025405118405835
ZCCHC24	4.119049011336108	5.213502819983916	4.760939453238976	3.809784846193973	3.333712816266757	3.925420326049662
ZCCHC3	2.006947853389472	2.944997087759949	3.6144860618150965	3.0774993792975973	3.104489309004625	3.2565351748751477
ZCCHC4	0.8909516934719975	1.6656019739433114	1.8092003908617142	1.7060221215424782	1.6512515013711906	1.6608647430540304
ZCCHC5	0.015463742452983204	0.05355040515207586	0.028982524107586616	0.04057265331977118	0.0	0.027077596551312564
ZCCHC6	4.615775278370183	4.7637674236868	3.4855685134754903	4.161661991757364	3.416768145719494	4.179296063138495
ZCCHC7	2.1538539654293616	3.0809202576917327	3.0058131538043273	2.672558855804931	2.5785692392737882	2.7635263055959403
ZCCHC8	1.5298659129460812	2.8171627494346727	3.7036544535129616	2.9811475692668497	3.384540294997069	3.0554611884438967
ZCCHC9	2.775379299385638	3.5432979013970693	4.3301281087194985	3.716244669031325	3.7482894733704155	3.914985407597382
ZCRB1	3.783823305851175	3.886052580483443	4.106465579780122	3.8918565954420616	3.861161365753398	4.263808144090321
ZCWPW1	0.0	0.0	0.0	0.0	0.0	0.0
ZCWPW2	0.3787257920815075	0.4214856202936719	0.7044444031275733	0.0	0.0	0.0
ZDBF2	0.15923778394347043	0.33323823243745343	0.38503779743511773	0.5629042327931372	0.9963873001360782	0.6653154492482715
ZDHHC1	3.495362588202999	3.2638757325778625	3.563902476400215	5.078575679579925	4.41691403609277	3.6123053125340476
ZDHHC11	1.252100731520312	1.420180545847478	1.7515194226014799	4.384782023606108	1.0958164247488185	1.5175579046353544
ZDHHC12	5.721208583235664	5.126778799402912	4.216369496048552	4.098562728643807	4.161492700619921	4.235949113641075
ZDHHC13	2.7957357832384	2.56311663096382	2.8627409923373426	3.1256709369290263	3.1905168863543394	3.0357153948082085
ZDHHC14	4.826345097442358	3.5993058902246897	3.1509836496383286	4.8545293256664905	4.19085976574257	4.916667717220049
ZDHHC15	0.506513592566319	0.4258717513102085	0.7546626379464811	0.9249793003825416	0.7295353688257257	0.733280576876407
ZDHHC16	5.399923013736859	4.744403318805372	4.611644543373662	4.723629547748123	5.053389419544635	4.783006069212504
ZDHHC17	1.6564872178199994	1.614450724594395	2.4776073927174935	2.854247049302642	2.9029707627495176	3.2216311989123088
ZDHHC18	3.1608621178918095	4.381241835580287	4.308681231403811	4.163241085163543	4.207908465139538	4.296846478756684
ZDHHC19	1.7352015427711842	0.2519868561898554	0.2626171661889971	0.2219624341429888	0.3851405361424781	0.5182672209960919
ZDHHC2	1.6655201155511852	1.392191009675094	2.2678294008266993	2.352114421864152	2.622799190863639	2.4233388224078083
ZDHHC20	2.6906517518611572	2.5780208913023093	3.352330567487618	2.8638215239723377	3.6123289058362698	3.412104044677569
ZDHHC21	1.0982174099815252	1.1864435079428546	1.8826156623485772	1.5630751303310566	1.9898474619382736	1.8222529091041089
ZDHHC22	0.0	0.0	0.0	0.0	0.009534559939708153	0.006907536576089777
ZDHHC23	0.799167729935179	1.3996086221725115	1.9504497504454297	1.3409723747710796	1.8744389521590066	1.6560249292536988
ZDHHC24	3.8660276557513256	4.105015908599008	3.522934560943455	3.5405976858080983	3.4299439643006018	3.7107348136475493
ZDHHC3	2.2507736472341078	3.120181049852059	3.5287088309084145	2.578409829193336	3.0855130373132837	3.1843374297252605
ZDHHC4	5.286803541715596	4.995371450572195	4.686326833052808	4.6416038282117835	4.5872749697185755	4.990442113505371
ZDHHC5	3.795694229465842	4.381221066670068	4.943677575806818	4.62958976407509	4.923429703650446	4.752673672063616
ZDHHC6	3.6673926006671054	3.958053848190633	4.662211197490078	4.14059053702229	0.0	4.405257214554969
ZDHHC7	4.284314238618097	5.0310731301862655	5.250991881934201	5.746807197130558	6.003240168336517	5.381404515033694
ZDHHC8	2.7147950111181625	3.6291467582651604	3.746388016812286	3.3402019063086184	3.5929831886228816	3.4758760724130022
ZDHHC8P1	1.2073306531380612	1.4884018922963755	0.5065694464063715	0.3177914455891093	1.0148337312985634	0.802993044568271
ZDHHC9	2.112716811208341	2.928499188544642	3.3221791019874924	3.5716768099709313	3.5471783419958998	2.839679484027934
ZEB1	3.890573153998483	3.16212784290162	4.407706242901189	3.6571597890682384	4.220244814784465	4.665659954161029
ZEB1-AS1	0.0	1.2665886718065456	1.8215632852857282	1.5700256844577938	0.0	0.0
ZEB2	1.7257847747422552	1.7858518227981777	2.671019302337594	2.260004572581334	2.6955195159507572	2.8080534295310304
ZEB2-AS1	1.7257847747422552	1.7858518227981777	2.671019302337594	2.260004572581334	2.6955195159507572	2.8080534295310304
ZER1	5.721208583235664	4.157730929170164	3.63411693783391	3.9349221730395185	3.825256474425678	3.5652315818055005
ZFAND1	2.1620617624487166	2.683878323462572	3.1165726947502423	2.979209553829572	2.882091296407731	3.251291900754459
ZFAND2A	5.8080992636981374	5.537830299661616	4.6323671065282666	6.392034008416621	4.878225068164047	5.371168515498428
ZFAND2B	5.803588698308944	4.84877314814526	4.556067623351292	4.358909610249768	3.988839171827886	4.811152451580954
ZFAND3	3.0662528301666025	4.1118743079443	4.631441919659145	4.719960993611983	5.18880838567702	4.613714335576204
ZFAND4	1.3442603949854184	0.7656696744717323	1.3779677356915294	1.0125972768386544	1.3835577694175851	1.296903729462817
ZFAND5	3.533077384627149	4.047834993681596	5.803963181125035	7.348613088074811	5.992056876173928	6.223708280291874
ZFAND6	4.690802582206065	4.985773642130508	5.277958719061659	5.365391594447958	5.2401960082218855	5.479007386758842
ZFAT	2.073251267486319	1.9687506456078059	2.746168704735613	2.7773713180062374	2.9552272362194003	2.917414568980168
ZFAT-AS1	0.0	0.0	0.0	0.0	0.0	0.0
ZFC3H1	3.4942107766853163	4.074728057310123	3.9236151042856546	4.227548559920444	3.980262987065218	4.557508120986923
ZFHX2	1.137280544558416	0.5633260688830811	0.3469160537963659	0.48380391326519434	0.537558486971924	0.2779431018933906
ZFHX3	1.8326591644897328	1.6792301045401232	2.067707546103729	1.7057390910150159	2.5601915769430685	2.1215293731472475
ZFHX4	0.04090659458214779	0.12356727675281257	0.07284791991787233	0.014411999776575818	0.03730405779625145	0.08683919064961404
ZFP1	1.0240855946386334	1.0579077029504154	1.5444408731895436	1.7133526941255914	1.6014017677822558	1.5474448934699707
ZFP106	1.8796900847292264	2.1456057262014543	2.0959075462736494	1.8801918099020105	2.1683692582637417	2.638595199003253
ZFP112	0.6554608281201584	0.4178940909017967	1.3487423155852882	0.9690815846952902	0.9266849154744201	1.09953086455943
ZFP14	0.5164468820322049	0.8835308894019035	1.0119607185172954	0.6273855145359885	0.0	0.8983515505433068
ZFP161	1.1101226627580876	1.223113588580102	2.462808815280332	1.636784685565848	2.0456246941560727	2.0272177608691733
ZFP2	0.3506918563476724	0.4916109597234036	0.8703260499057759	0.72415255431637	0.8697166683431884	0.7023206536046815
ZFP28	0.6570591520958099	0.6220326029233842	1.4461344559946652	1.1554966741876895	1.3456291409367658	1.8689751174948654
ZFP3	0.7921831872036437	0.930274844201966	1.7669979152898296	1.6034067716032676	1.2528092217737947	1.4401974419038042
ZFP30	0.4703588110910147	0.7611516370123361	1.353752365601594	0.9526817096750617	1.3734143546908326	1.0052706244797118
ZFP36	3.9054279234212848	6.666103255273021	5.755878346755204	8.03174806286428	7.86898918800109	6.748581989253779
ZFP36L1	4.507357009179554	5.563402220588804	5.943607255437489	5.824439467748205	7.807895831283795	6.467551753671703
ZFP36L2	4.131902220919722	4.671468885926883	5.129443765436559	6.085526633918982	6.996151441563315	5.926303111861395
ZFP37	0.7640378104016061	0.4075376653263405	0.8857430268415969	0.6378522592889864	0.8366674566135343	1.168038647235567
ZFP41	1.4334509085205074	1.7364057198677023	3.4149162176292784	1.3377852941192803	1.526249137277583	3.2333328347203496
ZFP42	0.03577225337924165	0.5392362491764231	0.10725198237239522	0.0	1.293723609904934	0.013613599957958829
ZFP57	0.0	0.0	0.0	0.0	0.0	0.0
ZFP62	3.84383313683428	3.3803041675306322	2.8597847283407085	2.3129845755069427	2.6953034697851708	2.6612593467465766
ZFP64	1.0958974219439865	1.6407042114263093	2.1182334596917776	1.5391687392978073	1.946154415456799	1.8354835202743447
ZFP82	1.5238028032980206	1.0337788958329173	1.2984940970269214	1.3470759865596433	1.4441846744877704	1.2831513392976859
ZFP90	1.824140546601583	1.907417563943101	2.0066606720302174	1.9252702936885024	2.1659569471039717	2.3369602958196216
ZFP91	2.3495209760746247	2.017423112383857	2.9946883295411353	2.765549597559017	3.198314984306268	3.024860411165665
ZFP91-CNTF	2.3495209760746247	2.017423112383857	2.9946883295411353	2.765549597559017	3.198314984306268	3.024860411165665
ZFP92	0.4610475809583741	0.08274400321103785	0.6054421815939187	1.8962640975707519	1.4986338330764766	0.6608090792808888
ZFPL1	4.99640682521957	5.127311361051719	4.7094726155924125	4.332292606804736	4.312047946744356	4.535462020509229
ZFPM1	1.4780347194084373	1.168096429383574	1.0590091000404616	0.7739254541403896	0.9573559799843804	1.173351337729916
ZFPM2	0.8472497176670692	0.9518011248438399	1.2702239259028754	0.9978574503940175	1.5011384727436612	0.7913189907854681
ZFR	4.045355595595899	3.5474745072606586	3.9887119500428927	4.298929528467114	3.8759176432287514	4.5600729346107665
ZFR2	0.0	0.3109647653959696	0.2854815279173545	0.007304467418931082	0.2614754532036014	0.05711875216562936
ZFX	1.8039213471783226	1.7097008851518238	2.295808232117744	2.439088510024206	2.5955227562736622	2.56453913654622
ZFY	0.0	0.01940174572441031	0.0	0.0	0.1888857507213838	0.004854743626310097
ZFYVE1	2.9391739099335563	3.2507751628666934	3.095529523104252	3.22082057351616	3.4925326059436825	3.2290279622776663
ZFYVE16	3.2606098442192755	2.9608971680875	2.729417902344643	3.0620370685519713	3.831542870028143	2.918834621551974
ZFYVE19	3.685289836302694	4.12907690293063	3.9816700221051318	3.906621267396137	3.870680351661212	4.0475383887633605
ZFYVE20	1.9976356505306683	1.8121367361669138	2.1130503399034932	2.2435076216849414	2.220475455411137	2.067862399862359
ZFYVE21	4.284403084093523	5.005575148673554	5.031227554406616	5.209866619069349	5.091365564012441	5.466463983834974
ZFYVE26	1.780268098576382	1.9711149351382253	2.319762427669248	2.4510264350475284	2.959948163154552	2.2760707918687983
ZFYVE27	4.078225543007287	4.029329195668074	3.9654518494266564	4.626170431627318	4.04365946941087	4.321170481099871
ZFYVE28	1.4792667833674165	3.381021669918016	2.0553900370132854	3.224333600622794	2.2435624589391185	2.291022945045944
ZFYVE9	1.2516948581550094	1.624582882521763	2.4946613724696896	1.9811694941680564	2.2114421335530094	2.3019475438795904
ZG16	0.0	0.027496350108851608	0.02385927679125217	0.0	0.0	0.0
ZG16B	2.1926234373544777	1.5304703253991905	1.9709051782433082	1.8867374221518318	2.3290920145619145	0.10805174408338626
ZGLP1	2.2967422472790004	4.676876678314971	4.108825509547506	4.347431801708366	3.9404674764102485	4.152743186474023
ZGPAT	5.062730479525334	4.86786187842301	4.341487689605923	4.8381550906427835	4.619729922623554	4.805313094867111
ZHX1	4.414277630094505	4.24643089046513	4.4856586702434935	4.49959718009306	4.222804561045261	4.701476975835989
ZHX1-C8ORF76	4.414277630094505	4.24643089046513	4.4856586702434935	4.49959718009306	4.222804561045261	4.701476975835989
ZHX2	1.3166497284236258	2.9214230006690993	2.752264757942032	2.9881429496432603	3.398948176796249	2.9945181775687075
ZHX3	1.9736222954267735	2.5831844861435744	2.819543525989936	2.16285774992662	2.4651673740520583	2.4957207420966077
ZIC1	0.0	0.0434921968094326	0.0	0.0	0.01810656114494668	0.017470149048628276
ZIC2	0.0	0.09313852850364887	0.0	0.0	0.0	0.0
ZIC3	0.0	0.023586654992553108	0.0	0.0	0.0	0.0
ZIC4	0.0	0.09313568825232896	0.0	0.0	0.0	0.0
ZIC5	0.0	0.0	0.0	0.0	0.0	0.00502498921669342
ZIK1	0.5650599643822822	0.418436089319015	1.0081282861347596	0.6826164427223317	0.8045385072288999	0.922159782061957
ZIM2	0.633925896694202	0.9625275535362773	1.1138938233470193	1.255337570975256	2.309979401760193	1.7976023903551865
ZIM3	0.015596904692137242	0.0	0.0	0.0	0.0	0.002295995706839279
ZKSCAN1	2.4517650003882325	2.1077682027644635	2.261663194116208	2.5312392115710285	3.046150514639118	2.7146719427735277
ZKSCAN2	0.7114490920953942	0.5698750466173886	0.9793054188033189	0.4852124679828042	0.6173408037825826	0.8204444960026736
ZKSCAN3	0.47008179451358917	0.7092315148987091	1.021955809281752	0.9089588987855408	1.0988709189085004	1.0230565909528606
ZKSCAN4	1.5300707422250839	1.3923339106278685	2.1215194270359956	1.8358998270751394	1.5810378457867507	2.1809657506920423
ZKSCAN5	1.663066757100685	1.9299916736224791	2.3177382009819385	1.7958832894655237	2.082103044734463	2.1195454249657577
ZMAT1	1.5507775625491604	1.3648581416618248	2.5702953355041913	2.6048090924919567	2.6963566676164774	2.645888380752416
ZMAT2	5.678514226208317	5.819775462070987	6.35428641321434	6.2786185758424065	6.231879725093556	6.570868176689082
ZMAT3	1.2213821811825059	1.1827304299208097	1.4473252810360915	1.1890148414356434	1.1979031248194982	1.3999968174785333
ZMAT4	0.018546014660675264	0.06410640102864269	0.13449722719636226	0.0	0.02999459424722105	0.0325607391320806
ZMAT5	4.7049991903875785	4.506887518190487	4.459346365956936	4.097121950307991	4.451639734680809	4.532360601132854
ZMIZ1	3.3818979791881967	3.888149004015846	4.850639425893325	4.342625854481987	4.772424112302541	4.483222457763342
ZMIZ2	4.476764022378707	5.0360504973236715	4.122631309072537	4.321170481099871	4.355763361959832	4.377741517993234
ZMPSTE24	3.133938288444187	3.157561176091188	3.9005673724146943	3.706917282212297	3.776209290437423	3.767908995232258
ZMYM1	1.0950197100224757	0.9652420064215267	1.4875017846622656	1.3376197613614922	1.7233575967660424	1.50155124425936
ZMYM2	1.9036823243837628	3.6425398515559264	3.2801753848245077	2.35212855001823	2.810358781357214	2.5666081702547863
ZMYM3	2.579158420628586	2.7066521073210192	3.226756664346421	2.613156786390671	3.102651413326952	3.1048348068572533
ZMYM4	2.1491715522633856	2.3036258784225936	2.8801173460985394	3.2459245741738076	2.8734982510149583	2.6737712293598666
ZMYM5	4.122043162291444	1.9098422136260196	4.671780228211158	2.0414147214191436	4.669673111404663	4.7748397598273264
ZMYM6	4.804363382879397	5.253369106787853	5.7313950675363925	5.090163243988829	5.361287614882598	5.62022569159992
ZMYM6NB	4.804363382879397	5.253369106787853	5.7313950675363925	5.090163243988829	5.361287614882598	5.62022569159992
ZMYND10	1.7470479020535774	1.7748018158585461	0.0	4.6555979817657915	0.0	0.0
ZMYND11	2.659002034405184	2.9384871716567966	3.9473482239609687	3.719566793693992	4.058766726303527	3.9003065230489575
ZMYND12	1.1753457501098623	0.0	1.473137487772256	0.0	0.0	0.0
ZMYND15	0.7627706120419904	0.0	0.0	0.9457492691133381	0.0	0.0
ZMYND19	3.628458663772114	4.3325289281138675	3.803537037877417	3.4945052160023753	3.352694975014476	3.706497399456137
ZMYND8	3.8053853299743725	4.216353973851951	4.213479490315324	4.199389666687549	4.000441757715574	4.041847483592309
ZNF10	1.1672615735609642	1.2588686265772453	2.3430069390183155	1.6887622438788243	1.8815275861465333	1.8242016598795274
ZNF100	0.5492659975586157	0.6035406559987532	1.0307880637802074	0.7285953690674768	0.9797458767268286	0.9931113019591332
ZNF101	1.3923998601400518	1.3950298859472872	1.580951045673293	1.5591001888828913	1.9697086129241321	1.6607780526390983
ZNF107	0.576289933611985	0.45359553926919355	1.2307071920673174	1.727088351238471	1.9796888150101306	1.1333991254171984
ZNF114	0.3957384588775382	0.5937553269665956	0.49111527374889186	0.43198980418992855	0.418267681337397	0.39857803111410417
ZNF117	1.8401933012740423	1.8144601881142637	1.8442771756130778	3.813442599051074	3.3817222062622645	2.3706832225496717
ZNF12	1.5235770101875918	1.784487231656225	2.5103543408136137	2.2070932146425046	2.4344707734820066	2.501940975614715
ZNF121	1.9376946646092204	1.3500841811405595	2.0031164595671895	2.2562649324838073	1.7781202454262413	2.0021156030281766
ZNF124	0.9425527890313924	0.902447955932777	0.9367061503669646	1.544129243402311	1.7846672976524047	1.6083266869185198
ZNF131	1.9940438182545228	1.2642181322585724	2.8488542538096167	2.7217991703944966	2.911547784502828	2.8615107788831557
ZNF132	1.4846176605740449	1.3012364407652315	1.902853099508227	1.3183746926077833	1.2420048793057012	1.7264301705286993
ZNF133	2.8623799739216684	3.477690278091031	3.767961947302562	2.9450532901615314	3.424262381287532	3.9210458971940585
ZNF134	1.2150697098412657	1.3073993795434842	2.319236401893191	2.0094403388263435	2.1529199953879625	1.9003161849776726
ZNF135	1.9270658593194396	1.5609252302912178	2.236915032748355	2.2025932479361843	2.2484589347817816	2.562181356471867
ZNF136	0.812048814880891	0.7104804786416613	1.398005527210276	1.3640232632667424	1.6429140909174984	1.5937457674085558
ZNF137P	1.3680810547554383	1.2760856846812743	1.1886034827447374	1.685482718067258	2.392910866666924	1.120471385791818
ZNF138	1.2997721621334617	1.006743242526219	1.892418227987691	1.407374506980387	1.6475447697089667	1.6890665211842268
ZNF14	0.9862733037723681	1.104202449382443	1.7057213997632956	1.1473197253132745	1.3039618954724679	1.4465420934277196
ZNF140	2.545896726648084	2.22145642699037	2.8922530646398594	2.8582456307726836	2.9037112422315823	2.9686068956307583
ZNF141	0.37085393040515324	0.10447635961240934	0.7388439139934387	0.590672912976012	0.9097393160776934	0.5979306161360919
ZNF142	1.6339054431022093	2.23960578447145	2.5650219327582016	2.3975921542070044	2.676998501454492	2.169610780305864
ZNF143	2.1930304965364105	1.6834674012696524	2.1593191732763297	2.6450883021341816	2.4390007164178034	2.3935864361307253
ZNF146	2.7225359716258835	3.135224561741291	3.934629723699663	3.8154422193355355	4.536108865772644	3.941115703461696
ZNF148	1.4022910499976888	1.1301599089816527	1.6004838579272425	1.6631168673661028	1.8642198277847724	1.841147910906907
ZNF154	0.24547862540968507	0.2555792861324358	0.9199990137724352	0.29382600019260946	3.23882812252044	0.5954864740928056
ZNF155	1.7133042987400244	1.763696260864879	2.1606298133577906	2.000551725342394	2.070372152848202	2.071639122094208
ZNF157	0.0	0.02954857932286996	0.13820109486156262	0.04460842671818852	0.02066320105612454	0.07352549588631162
ZNF16	1.1449991475842805	1.430563614000016	1.9118027753445022	1.636483098993543	2.0355077857004247	2.188900938463779
ZNF160	2.342307258816171	2.5005063467386144	3.1997681287559474	3.363693941785795	3.6463470153513446	3.078172588128119
ZNF165	1.573834990686524	2.3300391658440955	2.50679233247149	1.744148175855478	1.9882156778575486	2.2279751405891015
ZNF167	0.802983948711764	0.9060270284909923	2.0150336286724357	1.4438983434094053	1.3503671157803179	1.4183248990745194
ZNF169	0.4059019842501667	0.5798202382462435	1.0769489600281503	0.45095308542251583	0.6578978839030496	0.7465200180091468
ZNF17	0.6454517357781969	0.8747843779115577	1.2459823609913205	1.4120444111465726	4.076815597050831	2.4430602333450206
ZNF174	1.2417852808059728	1.9015562393794354	2.146909333011867	1.836065508011744	1.743958673409354	2.129193979303539
ZNF175	0.7502969245734844	0.7562171609296947	1.2145289520920803	0.98579622532623	1.2472348535722875	1.5127780652067908
ZNF177	2.6151784966617115	2.167479967125954	2.9421710326608923	2.8986688577032567	3.102894922175694	3.333217619710856
ZNF18	2.932374930955169	2.021209640989979	2.4673629613019856	2.2010096037104474	1.835968526357917	2.3548160326787224
ZNF180	0.5973376100834435	0.560793200219204	1.5050779147516145	1.0131763724031075	1.156551945521253	1.3212931693755128
ZNF181	1.272865262106145	1.1015761243135027	2.3126767894137323	2.144911074648074	1.5981889075096125	2.0562713730750826
ZNF182	1.4172341327119924	1.086973939394316	2.202260983562003	1.8542071471281367	1.9083133529372789	1.8945733330898722
ZNF184	0.6698159487939973	0.7845994614738014	1.5108404240530127	1.573762295576323	1.8367724688926959	1.5898162090962065
ZNF185	1.050223057134736	1.85144323260365	1.9640732728695596	2.399291427344938	2.508210583725686	2.1170500071604477
ZNF187	1.8879151356381334	2.0155582275376496	2.6880147021673286	2.4046197856303393	2.479253846985716	2.697326799470326
ZNF189	2.9254279222099253	2.6849982218829997	3.346514442324314	3.5886846571920272	3.146270712855962	3.4691566319996427
ZNF19	0.8802647023237673	0.8968189808817625	1.1675698842797075	0.8671935224177212	2.502434993450342	1.0726546406756883
ZNF192	1.2201565733836994	1.4324998089898393	1.9072291083275081	1.7843574026926183	1.874950373165757	1.9742319324772253
ZNF193	2.4240621254158996	2.5505214765330853	3.089476117029479	3.504099148502056	3.1358434697387993	3.3248797129048633
ZNF195	2.2629292054849195	2.171203624272844	2.7526008895471596	3.0486215737337825	2.8322561015157692	3.1088121307583343
