	GSM3119483	GSM3119484	GSM3119485	GSM3119486	GSM3119487	GSM3119488	GSM5393469	GSM5393470	GSM5393471	GSM5393472	GSM5393473	GSM5393474
MRPL41	7.636465117802634	7.243621482821009	7.150843963464874	6.2401692892084135	5.9399764149664165	7.396912979841168	9.06348849993323	9.61716194200636	9.11945003845278	9.13507279806716	9.51340470999704	9.57948956927683
MRPL42	2.408777066111399	2.657079737502192	3.244836837852432	3.09066207440478	2.8581202830970365	3.766817749963968	9.16165857991523	8.81959406052555	9.14627787039466	8.97025194029336	9.19595251122098	9.09022466402692
MRPL43	5.618018357571324	6.43871535029417	6.208794254382865	6.063807066948399	5.837287322333973	6.402144014468608	9.03527799379295	9.33767726978364	9.23529576836136	9.26118847519598	9.24345376771585	9.05766377414024
MRPL44	2.9022839368963576	3.4453387017973447	3.7197967567357866	3.4051959355490347	3.3086550231134253	3.3872936030727097	7.96920179374252	8.05182050713405	8.34685156846903	8.09638893307833	7.83602811446577	8.26350534809785
MRPL45	3.646796289774726	4.192951618069849	4.309241683647993	3.8082614740539458	3.7865022700155455	4.138879984900608	8.75612895234393	8.96314721331773	8.9988461698978	8.79631580489439	8.79210735226945	8.71075064590299
MRPL46	4.461194563629069	4.473592115155144	4.316971144859628	4.454754961097821	4.289797585998558	4.599020177391675	6.14359021493574	6.66771938278111	6.31780013586746	6.34540082228115	5.93191541096248	6.66712189300299
MRPL47	4.996628271791986	4.334561125098051	4.427405039564915	4.723187191714745	4.0533112140945065	4.727768010806991	8.0838187906384	8.23901658711464	8.45224790139552	8.31943464324147	8.72675776678446	8.84516872050654
MRPL48	4.010815637193485	4.104219226369284	4.237280719207372	3.930945449049629	3.526619735818969	4.279790703573104	7.83281579041476	7.91723726219207	8.14398941291226	8.02059196204874	8.1375930867251	8.11605440957069
MRPL49	0.0	0.0	4.915214929002261	4.292273772268382	4.752304369876965	0.0	9.15213677572164	9.17241510460496	9.02798964214242	9.26776042231638	9.05585194061491	9.20549825623754
MRPL50	3.7855923987042304	3.982929706938895	4.573526011167451	4.47218880367726	4.050954373205158	4.504410646160177	8.19464169553765	8.46311441277095	8.52838645104281	8.32784514650093	8.59077372084169	8.62040650712667
MRPL51	7.864297593185234	7.6376537142061744	7.595555874902027	7.202927002547479	6.814178679088045	7.828085695355895	9.60194285201124	10.034552435371	9.72716411773465	9.55783487514054	9.84765114111679	10.0991179709506
MRPL52	5.906859336877329	6.831775924780178	6.215457283569948	4.864007809095214	5.600727660376034	4.879328381608064	8.54316609160966	8.63814289048245	8.86429796658283	8.47519874120573	8.82554189147856	8.40199755756968
MRPL54	7.636682617168484	6.462837601429024	6.292330836568795	6.259658535229772	6.073235412062969	6.84383313683428	8.1570524678482	8.89845804939244	8.53578388513889	8.30672623474242	8.63754044923918	8.77770831875266
MRPL55	6.135830339169497	5.34756644989122	4.837943241891027	5.138482748496108	0.0	5.269799935600613	8.37326919660358	8.96567540870514	8.68961064630602	8.68941710978878	8.95874384982989	8.57511326432957
MRPL9	4.838018905730676	5.137265787366651	5.165658741822825	4.584643870382898	4.8804504437809095	5.094442998965676	8.14270011340932	8.48794978507616	8.49081939653828	8.45230262899235	8.14937670201551	8.02711894465545
MRPS10	3.328677081272279	3.4865213143903326	3.936553141373437	3.862580330462327	3.673341586632916	3.964657388376578	9.37109215369066	9.25327830637726	9.22160035687627	9.23235893189221	9.66885367661351	9.51771767728654
MRPS11	4.5644208512189	5.168569834823329	4.855421673779036	4.166876092485199	3.995792019843397	5.240589102221102	8.31898874142696	8.61255925320441	8.55411320734273	8.58452656653559	8.59508844286149	8.3094867746839
MRPS12	5.171050665806795	4.995271943132759	4.766027936461395	4.539462830930739	4.234003066355604	4.816932440261765	8.10864536791345	8.53637360430568	8.57221257550375	8.28960565492022	8.20124339544299	8.00865450761215
MRPS14	3.200429021480259	4.583170041329746	4.140296041013284	3.69613852063265	3.5714462515509124	3.870986054400048	8.68857496965831	8.7827916798115	8.68961064630602	8.47519874120573	8.56020385364061	8.87944641182814
MRPS15	6.60378951977288	6.373465514070939	5.833267090428135	5.717670940129456	5.474059582477596	5.690732755302981	9.44118227334136	10.0004371596518	10.0134203831274	9.76712618598573	10.0946649576819	10.1714519062984
MRPS16	4.57393796915605	4.507940487709564	5.386852323365693	5.239646260305385	5.07102466079279	5.38644539903157	9.20604826112409	9.55975112212949	9.32768744453966	9.39127346663904	9.55829156162741	9.53287207757879
MRPS17	5.129101638167207	4.274082711239343	3.960576578042009	4.064132689637973	3.4284452661692835	4.355030363984904	5.61573591693232	5.81117457937088	5.65394199286254	5.7104616846556	5.52473362948297	5.6967103403329
MRPS18A	6.427116699711443	6.064333202146249	6.069796670713458	5.918941927585291	5.406506058188191	5.56748764620377	8.46071715804412	9.12796232368174	8.30417194878825	8.39342029022896	8.1375930867251	8.96173837657394
MRPS18B	0.0	0.0	0.0	0.0	0.0	0.0	9.14255170974902	9.51729799150017	9.4501869176519	9.5631876407589	9.43132680900819	9.30721124643317
MRPS18C	3.802730895532157	3.821159151301464	3.9982677263787623	3.987739241400314	3.298120136863359	4.007563305863193	6.90297034458832	6.87558999875575	7.12476012272465	7.02095934794226	6.74472635147846	7.64414400599033
MRPS2	0.0	0.0	0.0	5.981327526307666	7.135278336827224	6.966465076067252	10.3027445307966	10.4154307751707	9.58643473654479	10.0961274393756	9.05585194061491	10.0844994580474
MRPS21	7.890221710048417	7.936131434698587	7.4894706834806515	7.88321145702956	7.865164121328237	7.829354880226209	9.25357202866675	9.79543516244031	9.63545987798887	9.56496749168307	9.54942522233102	9.66647345033159
MRPS22	3.682753061230546	4.151209392884894	4.722602636851373	0.0	0.0	0.0	8.53951888384423	8.4595313428147	8.40859312051096	8.4865119597528	8.5424400556299	8.36376612408719
MRPS23	4.3751645753684	4.416873512468908	5.202155175775913	4.422091685012817	3.893469001195296	5.353827863853706	8.10864536791345	8.42687685061957	8.29548239356029	8.32364602371885	8.43100329401262	8.77042020413192
MRPS24	6.7161129421241474	7.103717929718406	6.758196559606753	6.39250805202858	4.370206137622776	6.951331346780309	4.23995863453079	4.46001760073768	5.1361060177098	4.15457841588732	3.77640397382505	4.7833861333114
MRPS25	3.960511710119024	3.666938337292059	3.4876535564518383	3.5401016842076656	3.7247375728761294	3.645009884391095	8.87665906343726	9.17896644425628	8.82860454908679	8.80236395159299	8.62493549325234	9.17270237891911
MRPS26	5.270588741972067	5.422148885880185	5.494239583183442	6.179379673052674	5.1305314383416105	5.201586815999098	7.96920179374252	8.48442794295326	8.25123176165743	8.44458912449651	7.90020094751331	8.16133613272931
MRPS27	3.1023826662000973	3.397626378323453	4.095266198444254	3.5774288280357487	4.039875349101312	4.137126406443362	9.08616644376128	9.40814630800943	9.29754289648785	9.14224361197426	8.97538926294369	9.07846919232446
MRPS28	5.5035554557570086	5.642730448546655	6.03957271662944	6.035049796419092	5.258556612177268	5.786154599585136	6.08474595986853	6.13246208843546	5.83274181736801	5.36303525957165	5.95895020236437	6.46526276965861
MRPS30	2.684924187302652	2.941812457548831	3.048410582152412	2.998130499158818	2.996348972351861	3.2205605818965486	8.18999625421864	8.46311441277095	8.60423000961973	8.38538455639249	8.55134929500497	8.63251635033515
MRPS31	4.703837145668892	4.176426502514885	4.093915059828375	4.135789305370154	3.690953396783667	3.912065387969952	7.80270356374531	7.64175940296987	7.95827959670496	7.85589164652849	7.89320997888888	7.57052295547657
MRPS33	5.720645112750656	5.659599230516603	5.782940565469822	5.505198625623231	5.320203043389823	5.876998173918796	7.72776154142379	8.34379770560697	8.09475491607457	7.83243942561472	8.17265906680279	8.3094867746839
MRPS34	6.2795047253688105	7.280529527639908	5.811733034682905	5.516327234768657	0.0	7.136622062953128	8.44130293020493	9.11890500873808	8.74491132270775	8.60196871359301	8.72281991189773	8.21601002307678
MRPS35	3.876703563980827	3.911125896183098	4.260597801488672	4.041391940866287	4.008020687901725	4.181873796712287	8.95814737637329	8.75382920688966	9.29536541962092	9.06887923570813	9.24894070516383	8.73341691953418
MRPS36	3.755101218931638	3.760061229687828	3.943958823013336	3.8356108501548176	3.7049051549113927	4.056644217386056	7.42977100101765	7.40148968469791	7.66638986838313	7.31973329990627	7.13679982267598	7.60370806495793
MRPS5	5.34384127637568	5.335708337873881	4.6546131170600304	5.239283464666135	4.95536860542279	4.929535379496472	9.3209835161012	9.53613145082617	9.70108236718943	9.54526730935604	9.72505409828667	9.35428101452025
MRPS6	7.436536659411878	6.296275682428978	6.409192339740126	7.913475873058385	6.671916065608889	7.642629377520866	10.5014199815995	10.5145877340851	9.83002878935982	10.5586651226318	11.1219335002959	11.9132055447849
MRPS7	5.537935880360712	5.894972935605746	6.096006676581293	5.54164183167421	5.227783425893904	5.631220717944883	9.07613134119541	9.42109959724179	9.35512581751043	9.35057821707302	9.4045357661255	9.48469780096621
MRPS9	3.866739868172929	3.6293566200796095	3.9275077647330345	3.744623975685096	3.5072999170844392	3.929677395211283	6.51441525295183	6.23661992933774	6.4332064754427	6.74766164217062	6.59766181676355	6.18736238354667
MRRF	3.083812451697953	2.934442902447048	3.547967980967267	3.22391675051899	3.4593476775747907	3.7013161665412735	8.86796044780141	8.93504066623024	9.09211385792001	8.7902421960362	9.00162879922133	8.90296524470208
MRS2	2.1843913887698885	2.694902473631632	3.1666126211657346	3.0541104478296184	2.978065634805014	2.488867156319696	8.33590898143915	8.30039233529309	8.50219258183783	8.42903727906166	8.63754044923918	8.51096473909473
MRS2P2	0.3915279839416193	0.1636996650989354	0.0143163968230731	0.0398888213492877	0.1257080942628766	0.0089271170013163	3.62085856221639	3.52412246562331	2.52237382456651	3.90765508791664	3.51010618375878	3.83484537966523
MRTO4	3.743202569318316	3.8273719230782985	3.7784188664707417	3.456130631131461	3.245466759951558	4.023122256212669	8.20388794296681	8.81399290273143	8.80736815028316	8.77186642981082	8.43100329401262	8.44840473963676
MS4A1	0.0711482606278782	0.0961664349924945	0.3812567890105134	0.1045398306514976	0.2710527025725255	0.2232433604082231	5.16385378962011	2.83341775138823	2.93420946486533	5.15189716578436	4.65826253539438	3.12770602381717
MS4A10	0.004602005244943	0.0026542653386874	0.0170332191723945	0.0040083503363253	0.0018406563545722	0.0005335196089756	0.0	0.0	0.962773549420808	0.0	0.0	0.0
MS4A14	0.8814187333784026	0.5034393142348147	1.430135374796869	4.246514499183677	0.4122384821412249	3.226281934908924	6.10462858804956	5.20516838017338	6.15441196606964	7.41754145873951	6.94730698272096	5.46353459015279
MS4A15	0.0	0.0300084416797525	0.0483000869773573	0.0	0.1599597924590382	0.0	2.25321483283842	0.0	1.53511066935104	2.2435026002505	1.10755695246591	0.0
MS4A2	0.1666023383825888	0.050685291998582	0.3408880847751169	0.3205262686265782	0.367048939633298	0.4683622692884354	3.62085856221639	5.23900236104298	4.45148628667382	3.36997364725383	2.49036932429533	5.42692003371003
MS4A3	0.0963487630323607	0.1125576241339152	0.03140140747369	0.4113720080512807	0.0271100196092506	0.0583672055168833	0.957439223542008	2.83341775138823	0.0	4.29845799495487	0.0	2.4391201604074
MS4A4A	2.7431400814535905	3.868528739686303	2.603302314155939	3.541960811586987	3.6455402742684826	3.516330386825937	8.18066025470319	9.03472385545108	9.05398233643263	9.27430256777614	8.52445480370127	9.4757633531879
MS4A6A	5.070161741973682	5.388420322343863	4.793578600375283	5.312124206706438	4.702053523879323	5.546199947538742	9.57190629661166	10.4492460086278	10.3696314309792	10.6164481984776	10.0731745482246	10.8226961728044
MS4A6E	0.0	0.0	0.0	0.0	0.0700886663976299	0.0	0.0	0.0	1.53511066935104	0.0	0.0	0.0
MS4A7	2.988850076030312	3.2502097214157804	2.4893759473859194	4.246514499183677	3.4458299762809617	3.226281934908924	9.16402924388746	10.3665257144509	9.45604714309197	9.67783293965191	9.22964442521378	10.2921440076665
MSC	1.0009806992278438	1.1520016507492878	1.946962870258116	1.2811819028247788	1.3256224308548108	0.9576821147552494	5.04540983145127	3.15029184304949	5.28400072938891	5.94722476447336	6.39482142789443	3.59189150147646
MSH2	2.829744042424701	1.5949784277295682	2.2488748252084165	1.5973738457407207	2.315227107861687	2.251988673419957	8.05345171936161	7.21006309874106	7.8317742812762	7.64322775794929	7.74576724515893	7.97734538264981
MSH3	1.0188264257222954	1.26554491409646	1.431852916869217	1.3626774760180385	1.8590988992965056	2.218061965455631	7.8268434159498	7.30096254666515	7.53228844831179	7.45641562890182	7.93465649370216	7.71418986270041
MSH4	0.0245276279178507	0.0427300561594981	0.0	0.0638611555950191	0.049048972516589	5.115287157573794	2.73360603162449	2.83341775138823	2.26189579936271	1.92660299877737	2.76001272995983	2.11013994903199
MSH5	0.0	0.0	0.0	0.0	0.0	0.0	6.23662546517156	6.66771938278111	5.7332982562791	6.36187561047283	5.78857633895381	6.55282720408716
MSH5-SAPCD1	0.0	0.0	0.0	0.0	0.0	0.0	3.91913988698411	4.06666642830611	4.01657234982718	3.81496946317575	1.72666074592923	3.83484537966523
MSH6	2.446274759798613	2.982745386991153	2.937898009598616	2.7344776866624154	3.0748547646616986	2.8807090313024752	8.82366281969507	8.72128421208529	8.97727492247666	8.84107069939634	8.77699515656763	8.57092430419878
MSI1	0.1321528879571956	0.1678421706198484	0.1715437585824678	0.5767514030051624	1.5377731586491286	0.6665321047037104	3.24439091492229	3.72848801317765	3.92939331294606	4.22831109644946	2.98710739767197	2.93256456353744
MSI2	2.029099457308748	1.9772176343693604	2.549131910121957	2.5230048427654777	2.957175422655052	2.4209054336109768	9.76073863800546	8.51581923299776	8.84953287844768	9.45024172348505	9.72111158410442	8.85553781187945
MSL1	4.422636683484046	4.907534855519445	5.065007840661905	4.858821493219701	5.228318469505057	4.758372474298261	10.9870980789712	10.779614642229	10.835243991073	10.8885977522317	10.6358683970613	10.4623652408448
MSL2	2.056375432343569	1.9300219619004209	2.7278986778699275	2.446973428391831	2.678959790972852	2.8153274443406398	9.0378655017816	8.75675175896208	8.92471228350479	8.94313642380614	8.79586079573692	9.03351285343155
MSL3	3.188011553305621	2.953410525712201	3.4164006527331474	3.270433257878589	3.3759013144969754	3.574440640864134	9.21978697157909	8.89580916358566	9.2533563967393	9.1084706000538	9.14683385407541	8.68384856513054
MSL3P1	1.0330881693321878	1.2516403291518972	1.5411629197026488	0.8560821543594703	1.1529556789628097	1.0849622670686414	0.957439223542008	2.17040248629421	2.26189579936271	2.72316103421608	0.0	0.0
MSLN	3.031386373504912	2.6350462175162077	1.4631149657941505	2.5216689023210708	1.3477506849371388	0.7358540023167205	5.82195869856185	6.56475688392118	7.308728996846	7.79045770112572	9.00162879922133	5.31114717552297
