ID	GSM3119483	GSM3119484	GSM3119485	GSM3119486	GSM3119487	GSM3119488	GSM5393469	GSM5393470	GSM5393471	GSM5393472	GSM5393473	GSM5393474
DIO3	4.3347341530099	4.5963518287711	3.93574395372748	3.89724415224033	3.73359073069656	5.4636225837793	4.85279976368445	4.37710150020676	5.39388817077808	4.59532972136237	3.34669696603748	3.17860668002859
DIP2A	5.80797593868941	5.92090164530514	6.69858788571583	6.15575681972484	6.44983406989762	6.71113211067966	6.55523333420524	6.48788626349757	6.24183681934309	6.23201607011761	6.21442336419811	6.18379588584788
DIP2B	5.69260228183553	5.22351379292684	6.01421664443093	6.22147795384284	5.9737884883864	6.14288812798282	5.87682114697025	5.60470881958651	5.90027317703268	5.54939783226394	5.88345632298611	6.6328073935906
DIP2C	5.27987770033451	5.65855760358764	5.20616352003105	5.97762761012435	5.96698015052595	5.92037210527753	5.74448311157718	5.25569178774517	6.03183649095894	5.32313036896795	6.15551102585755	5.64755674219263
DIRAS1	1.60009757487608	2.37793154381736	2.85527977525706	1.5100927976319	2.05707989100209	2.59483954677115	2.80975456964837	2.51256908453791	2.26347332633607	2.84829986567018	2.21406736269558	-0.00344239136550639
DIRAS2	4.25293010385564	5.2736878596067	5.68629454259283	4.92016992207632	5.0412589890923	4.34060765064241	4.89384711951001	5.3881341306503	3.9010099642401	3.80287194901479	5.75039704935978	5.70461521105963
DIRAS3	1.99560613363422	2.09413199508408	2.11706987193059	2.08533689551267	2.0664716927723	2.36582647725128	2.08606156217514	2.16096640224271	1.45045704952243	2.74479311274322	1.91200423213981	2.33886392498406
DIRC1	0.605919270253451	0.650860306087566	0.605919270253451	0.771382171536068	0.605919270253451	0.605919270253451	0.387461772695147	-0.37215893716739	0.391693962385163	0.382738459612879	1.8176018096355	0.963328546220033
DIRC3	2.49430285804341	2.45074925090869	4.99045163355732	2.98479818729004	2.99512538490097	3.60883274719926	3.18899503534255	4.61488429886195	4.06731410140929	2.44297387956253	2.50770396506045	2.37280229914936
DIS3	6.54642190387293	4.99953259963414	6.37527241392861	5.8645596376534	6.1922642196723	6.60304601462589	6.2522513783125	5.57692439717272	6.172012996785	6.06503554741542	6.29427960228568	6.26093446507611
DIS3L	5.11661504396333	6.05933407369134	5.80790318767521	5.26043200479957	5.37230718984174	5.6779360446879	5.54092336197961	5.96476980681545	5.48055599933984	5.5309839988288	5.58384491927334	5.33897865012135
DIS3L2	6.03044207672005	5.44809499993371	5.54961157793797	5.3643403612638	5.64639600923058	5.8929449177459	5.81187927730733	5.91696864199517	5.82240143343099	5.7966600786491	5.30893772555941	5.42440748595806
DISC1	6.77504637282178	6.08102848310474	6.87165380513815	7.00546247900705	7.32110080184555	6.93382106848735	6.07243135193798	6.53518264819432	6.81978392586347	6.77057553269191	7.56641343256251	7.28514217961879
DISP1	6.34547000271705	6.06486765870738	4.7710338128531	4.87656773705297	4.63150868793432	5.05288223013151	5.0090485367213	5.24883740936847	4.8708745761896	5.29807560597303	5.13793993198157	6.09875845445417
DISP2	1.84392962186192	1.72668952398717	1.79437945681798	1.70654827643984	1.82363055939729	1.82583088173459	1.87646732596421	0.162158132190075	2.1903795892645	1.6774450680861	2.64584569609431	1.95390592673976
DIXDC1	6.12015634199446	6.38754334592085	6.23847975600568	6.81322545916156	5.8413726505916	6.81077894789456	6.65408537861685	6.23605481336064	5.82822886708986	6.05554875865209	5.90996974438163	7.55923956092855
DKC1	5.61841354067829	5.91286047027519	6.7010686204991	6.5664025705751	6.23830718890788	6.50088900550637	6.09917915729766	6.37244327175115	6.62474517733144	6.34987809937055	6.08585848959891	6.07336535235957
DKK1	11.2459889988193	11.0368764630149	11.5879287442086	11.3230907126507	10.5144515954007	12.1253034298845	11.0238095789456	11.4056303830212	11.7227251388789	10.2566823394992	11.8997678914664	11.4997665012776
DKK2	0.647087496316018	0.699910036038536	0.7348120614721	0.643705942173393	0.641660034008648	0.7311132031928	0.828405173799686	-0.382979275962678	1.61682579548188	1.60160438810584	-0.382979275962678	0.468796229649894
DKK3	3.73980347084334	5.04910745504946	4.94734902969549	5.15934727828638	4.66599829434595	5.44213651592219	6.09010557565353	4.51611829119435	4.94042036080277	5.65888079019018	4.33498468998766	3.21126537934782
DKK4	0.285806620055074	0.136275476019357	0.136275476019357	0.136275476019357	0.136275476019357	0.275233532518536	-0.0892119168550584	0.63299511170429	-0.0892119168550584	0.668269487714766	-0.0892119168550584	-0.0892119168550584
DKKL1	1.36993788616138	1.50579890293823	1.36993788616138	1.36993788616138	1.36993788616138	1.36993788616138	1.19266502030703	1.58316615098804	1.53000563261105	1.18453877502093	1.57240242554939	1.34777039023513
DLAT	5.52276408793078	6.05638290256133	6.01381971779037	5.98699277441219	5.86000292101435	5.82737402717869	5.98304090579466	5.70719095102543	5.89187476879636	5.70113982842384	6.1250234241621	6.07268019029987
DLC1	5.60322195028176	6.27766597408908	5.92172980354402	6.56504580320197	6.1118542150336	5.88057789648736	5.83573379886587	6.05629315038476	6.26272611915616	5.57709027488981	6.23333329303005	6.54693167727
DLD	6.06586513409914	6.36534358113449	7.56763360180644	6.94751706332904	7.19881989254274	7.06555124860916	7.04280438803087	6.63200861147452	6.8162496470321	6.70735979163846	6.8668884845768	7.16421596254361
DLEC1	3.56549785597152	3.56549785597152	5.16580308793568	5.05504255894892	3.56549785597152	3.56549785597152	3.98622483695333	5.61356507335936	2.65419526554019	3.77723121896536	3.70881376733088	4.61140618484765
DLEU1	4.26283262403153	4.57534690464595	4.69238023793813	4.33974880587025	4.34372774244457	2.22083620545545	4.10450177488426	3.89331727552787	3.48155041425905	4.46648522005161	4.30700083301139	3.93317952295802
DLEU7	1.01326687182009	1.12656605658085	1.19481372655107	1.10056905466152	1.20834611336533	1.04290418406475	1.36892622027468	-0.623941302042853	-0.623941302042853	1.82026070224975	2.70278053411786	1.52237527605887
DLG1	5.40519986151476	5.82628539367416	6.01203077769564	6.10787312665912	6.17854937936531	6.12492215352531	6.22036353394021	5.8101143892297	5.8619759569755	6.04441643442939	5.84272568528608	6.06532569993766
DLG2	1.44446818528123	1.40949765080275	1.44224956484125	1.40936597644804	1.52393163781488	1.45289501261732	2.32016226620263	1.59166796755347	1.21246240596309	-0.0333241338315917	1.99577968841309	1.35875012512426
DLG3	3.71277972189038	3.99661376411817	4.35225388547527	4.43575843158933	4.55009825190402	4.54552920000053	4.74554408263725	4.25436119026079	4.24747030513705	4.55871529407904	3.47647588740466	4.36470471836732
DLG4	0	0	0	0	0	0	8.60728665274929	9.46464816323789	8.71263879571341	8.83812984869686	8.71491180941123	8.1445215984667
DLG5	7.91570869034825	7.4753492126265	7.72079826743977	8.53815419562637	7.5938394511905	8.10001364490301	8.63383097976614	7.63415767658292	7.69033468965447	7.42903050031183	7.89858722725692	8.14092787873693
DLGAP1	4.05610166966353	5.38055737681954	6.1134820934348	4.87901562185757	6.7842961600701	4.07923090611802	5.99174052031279	5.82353552196884	4.82844467622073	5.0399245393597	2.59160813443441	6.55090321460989
DLGAP2	0.957074145703593	1.00574744452794	0.971656990347619	0.888056254523317	1.41874142858665	0.831596000921041	1.31841545462233	0.680024700588874	0.280082284510756	1.51954188042922	0.396579959992138	1.68341527581895
DLGAP3	2.22559665123283	2.82762718469435	1.92480403529013	1.95705056594095	2.26367814379462	2.3527499346144	1.94995518875275	2.99669248327791	2.80461932010839	2.70342558324218	0.682556457818686	2.20478537327102
DLGAP4	8.12815692994667	8.199058233361	8.11302128276116	8.64877420459181	8.37780398626315	7.98372106566458	8.34267913332301	8.1378600694131	8.50868799591622	8.05969168604689	8.47058946821415	8.14236516480247
DLGAP5	2.77503339796013	2.88580441886433	3.02863123720256	2.57104299082296	2.93996056334248	3.14632437486588	3.14904625077375	2.87281780456072	3.36668974603328	3.32671718875226	2.34278645264667	2.29438525357149
DLK1	1.41493197494126	1.93367603288351	0.999238519875087	1.08040954946164	2.56085379733818	0.234691260309455	2.60869104677496	-0.0337733133783245	0.75037842972434	4.16230077410135	-0.0337733133783245	-0.0337733133783245
DLK2	0	0	0	0	0	0	4.9163649175733	4.51628688752995	5.7332982562791	4.94877034216298	5.5953539474857	3.59189150147646
DLL1	4.01320093737496	4.98422796738155	5.51694452077706	6.67319173962432	6.80544007690188	5.76168929117881	5.82287330873496	6.2307882696459	5.88003792715215	5.99961029803841	4.04366628484491	5.52062899977818
DLL3	0.944429093118851	0.988035894362014	0.904409655907961	0.784006842186511	0.801964357011319	0.889500562965449	0.283014134839064	0.68163798428465	1.31805597093291	1.30346159429084	1.89348665845756	-0.476681258823003
DLL4	3.5886584244913	3.76661833659055	4.25151011822714	5.01779812122864	5.02993376193734	4.02075291869155	4.03492682246407	4.75526579044583	3.43023007636896	3.74695669170625	3.68986447106574	5.82370596471685
DLST	7.4128883891848	7.89067249501812	8.43219361350613	8.65227413180441	8.35193966616916	8.57513338504797	8.2761610888728	8.25067756618248	8.24801927298146	8.2100021012098	8.12937379736852	8.27172215697298
DLX1	0.492369353728913	0.980670421169303	0.49714426050747	0.218696049796284	0.368989652760172	0.14852573179957	-0.0735216112381462	1.13063660905478	-0.0735216112381462	0.711327024524945	0.840064795082171	-0.0735216112381462
DLX2	0.461808402171516	0.388953754398962	0.331669845243344	0.265771008267239	0.346329853697634	0.186730169703349	-0.117426846046008	-0.117426846046008	-0.117426846046008	0.640597126675144	0.764934880262714	0.738482022957205
DLX3	2.93067490197843	4.13661649754596	3.11292235447199	2.65558519104713	4.3567975629114	2.7337738302114	4.84003327339321	-0.880911686173618	5.43497364262072	4.48387036874819	5.24667349420779	-0.260933847967587
DLX4	2.69269782716053	4.37365511361586	2.92658358749904	2.83800440175103	4.108209828876	2.75503844792758	5.17658637193244	0.115398644621087	5.27956204180494	3.99606732614017	5.60232063633264	-1.61733070937126
DLX5	5.42727224608173	6.62660284268203	6.89761302769247	5.97875182731171	7.3642544121792	6.30211536116649	6.37051937009511	5.84002874548272	7.20385912776452	6.66526584557913	5.72743536706403	6.66590770529606
DLX6	3.67676786141808	4.57449215486794	5.41280917126495	4.8216405692238	5.52079679422628	4.77006898440498	4.68834293282708	3.87162911954143	5.81044927842053	5.26791383977057	4.56256878640695	4.45144036367913
DMAP1	6.82810475047875	7.1076500298462	6.82700430465466	6.44408942992548	6.50001963311015	6.6528389554314	6.68336022067824	6.82196527983029	6.79090101255438	6.65259747335351	6.75054055895242	6.79103581568534
DMBT1	1.93871688004204	2.22702167034051	3.33806013585292	2.31584354259022	2.27945061338185	2.50937426846466	4.54343308144688	2.62264243563158	0.510078911893761	2.60557324302211	1.16654796440691	2.69677000877305
